Country Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
JOR,82167986812.0,84417072420.0,86467865323.0,88724631105.0,91727141915.0,94017136424.0,95892008153.0,97893384209.0,99786732029.0,101738000000.0,100160000000.0,98606518400.0,100612174984.256,103026867183.87814,106220700066.57835,109725983168.77544,113346940613.34502,117087389653.58539,120951273512.1537,123483509374.40416,126068760126.66669,128708135688.67859,131402769217.45677,134153817593.79346,136962461918.93712,139829908021.672,142757386976.01373,145746155629.74356,148797497144.00787,151912721544.21484,155093166282.46454,158340196811.7542,161655207172.2051,165039620589.5624,168494890086.2255,172022499105.0707,175623962146.33447,179300825417.83014,183054667498.77783,186887100017.53226,190799768343.49933
JPN,4875620000000.0,4876780000000.0,4943820000000.0,5042950000000.0,5057890000000.0,5136820000000.0,5175550000000.0,5262250000000.0,5291660000000.0,5305970000000.0,5062660000000.0,4834941553200.0,4913315955777.372,5030842473439.566,5147306476699.692,5188639347707.591,5224285300026.342,5248055798141.462,5268943060218.065,5314614258664.035,5360681335058.135,5407147720870.418,5454016877314.922,5501292295607.487,5548977497225.8125,5597076034171.766,5645591489235.966,5694527476264.662,5743887640428.924,5793675658496.161,5843895239104.005,5894550123036.558,5945644083503.038,5997180926418.842,6049164490689.04,6101598648494.332,6154487305579.48,6207834401544.243,6261643910136.828,6315919839549.894,6370666232719.111
KAZ,338699000000.0,363763000000.0,381224000000.0,404097000000.0,421069000000.0,426122000000.0,430809000000.0,448473000000.0,466860000000.0,487869000000.0,475672000000.0,463304528000.0,481836709120.0,493015320771.58405,514466417378.35565,537298436981.6071,560316302021.8992,577596456776.2545,595409531503.2343,612558516829.5905,630201427231.3163,648352488738.4326,667026337119.0769,686238029680.7805,706003057411.6464,726337357471.2166,747257326041.1025,768779831545.7384,790922228253.9187,813702370272.088,837138625940.6647,861249892645.0077,886055612052.9692,911575785791.3188,937830991573.6804,964842399792.9856,992631790591.8231,1021221571424.4489,1050634795124.6158,1080895178493.795,1112027121424.7734
KEN,155136000000.0,163080000000.0,170531000000.0,177008000000.0,185894000000.0,195128000000.0,203350000000.0,211109000000.0,222992000000.0,234100000000.0,233360000000.0,232622582400.0,249436542655.87198,263544673508.4881,277457196823.00116,292512024322.6172,308465630129.1727,325273922314.9113,342916779861.27216,359107938539.20197,376063578965.2689,393819796909.69305,412414392440.5811,431886950394.05554,452278924643.8612,473633726349.8457,495996816373.18,519415802055.056,543940538564.8875,569623235033.7672,596518565699.1216,624683786297.1713,654178855950.9785,685066564813.5598,717412667737.7968,751286024257.7045,786758745179.0562,823906346091.4304,862807908128.4833,903546246318.6777,946208085884.8604
KGZ,22560174508.0,23903920387.0,23882849033.0,26489774124.0,27555732866.0,28623744973.0,29864829313.0,31280403475.0,32455892925.0,33949067065.0,31023828376.0,28350505084.84008,29411380985.114796,29665201203.016335,31154097651.39572,32461012047.87177,33796133473.400738,35169946299.09448,36591163829.04089,38128870897.79251,39731198568.401344,41400862457.03985,43140692300.934494,44953636754.188965,46842768385.147,48811288883.76443,50862534487.81575,52999981637.13172,55227252865.45055,57548122939.86824,59966525258.29327,62486558515.74779,65112493650.813576,67848781083.99537,70700058260.2692,73671157508.59875,76767114231.74011,79993175440.21477,83354808644.91435,86857711123.40823,90507819575.65834
KHM,38881963567.0,41630751178.0,44675351848.0,47961967888.0,51387685546.0,54967247822.0,58778299696.0,62890960722.0,67588392994.0,72356150510.0,70078676204.0,67885213638.814804,69345424584.1857,72880654329.48749,77172596062.95102,81880124422.79103,87076237118.66136,92739675580.8591,98767754493.61494,105764264686.43364,113256393668.29121,121279250082.96562,129870429600.34274,139070191092.37183,148921645288.97327,159470956797.95355,170767560435.60696,182864392881.74448,195818140744.70148,209689506198.77463,224543491438.88342,240449703285.43103,257482679366.76437,275722237407.7472,295253849261.2372,316169041435.2047,338565823992.3917,362549149832.36475,388231406508.18976,415732942882.4169,445182633090.3215
KIR,197946114.1,201102012.2,210581248.0,219456934.0,217925700.1,240600572.3,252961954.2,255212702.3,264849417.2,275248585.1,269887963.0,268411675.84239,272354643.36051476,275236155.48726904,282956529.6486869,290338865.5072211,296886006.924409,303126550.7899601,309101175.10603017,317679350.91757274,326495588.2642372,335556493.82974637,344868857.64650947,354439658.1839154,364276067.5778354,374385457.00525546,384775402.20806533,395453689.17014354,406428319.95199335,417707518.68730104,429299737.745911,441213664.0678355,453458225.67304605,466042598.3519244,478976212.541387,492268760.3918356,505930203.0302298,519970778.0247247,534401007.0564669,549231703.8042979,564473982.0482748
KNA,1089216211.0,1109131824.0,1084420231.0,1142802062.0,1214624935.0,1227180564.0,1391559699.0,1404083724.0,1441993977.0,1511209681.0,1293595539.0,1112893178.15709,1072973699.8565952,1180313988.7902489,1235411045.7869778,1288546074.8662758,1323362589.8091626,1359093379.73401,1395788900.986828,1432188283.9467626,1469536890.0155263,1507859473.0333512,1547181432.371115,1587528829.764489,1628928406.5870874,1671407601.5740654,1714994569.007914,1759718197.3785026,1805608128.5297394,1852694777.305538,1901009351.7081118,1950583873.581956,2001451199.8372262,2053645044.2265813,2107199999.6899223,2162151561.281836,2218536149.6969438,2276391135.408741,2335754863.43793,2396666678.7666645,2459166952.4155416
KOR,1704390000000.0,1767210000000.0,1809660000000.0,1866930000000.0,1926720000000.0,1980850000000.0,2039220000000.0,2103650000000.0,2164810000000.0,2213390000000.0,2194530000000.0,2175832604400.0,2263322833422.9243,2320833866620.2007,2389089590637.5005,2450775883867.7607,2511040462852.069,2570426569798.52,2629135112652.7183,2703103199912.0903,2779152305338.4175,2857340976296.8086,2937729407323.9434,3020379486469.5957,3105354842941.9316,3192720896093.2603,3282544905783.948,3374896024163.2744,3469845348907.0845,3567465977953.237,3667833065776.9736,3771023881249.5435,3877117867124.6187,3986196701198.303,4098344359189.817,4213647179391.2637,4332193929136.258,4454075873138.578,4579386843753.459,4708223313215.619,4840684467909.628
KWT,175954000000.0,192895000000.0,205676000000.0,208040000000.0,209082000000.0,210322000000.0,216476000000.0,206275000000.0,208846000000.0,209739000000.0,191522000000.0,174562726900.0,176846007367.852,191396896854.07883,196413409520.62424,201618364872.92078,206928992603.67352,212412610907.67087,218052165727.26953,218353077715.97314,218654404963.22116,218956148042.0704,219258307526.36844,219560883990.75482,219863878010.66205,220167290162.31674,220471121022.74072,220775371169.7521,221080041181.96634,221385131638.79742,221690643120.45895,221996576207.96518,222302931483.13217,222609709528.5789,222916910927.7283,223224536264.80856,223532586124.85397,223841061093.70627,224149961758.01556,224459288705.2416,224769042523.65482
LAO,30309558822.0,32746038985.0,35374268307.0,38213513284.0,41122311945.0,44111931100.0,47209839790.0,50463792572.0,53616750150.0,56543010339.0,56827439678.0,56580240315.4007,57746359068.30111,59594242558.48675,61680041048.03378,63993042587.33505,66520767769.53479,69281379631.97049,72260478956.14522,76897433890.76106,81831942223.5312,87083097956.01521,92671220351.8527,98617932561.8311,104946245294.3238,111680645854.86057,118847192899.36697,126473617267.71936,134589429287.78893,143226032965.18634,152416847500.56235,162197436604.67343,172605646111.59534,183681750422.57642,195468608347.19315,208011828944.83255,221359948008.22247,235564615871.91013,250680797272.4106,266766984033.38123,283885421398.80334
LBN,96581848643.0,97419541531.0,99894525694.0,103702000000.0,106246000000.0,106864000000.0,108555000000.0,109404000000.0,107541000000.0,99844372328.0,78413510391.0,61162538104.98,47706779721.88441,37211288183.06984,29024804782.794476,22639347730.579693,17658691229.85216,13773779159.284687,10743547744.242056,10616494548.618649,10490943884.086685,10366877981.713476,10244279282.701733,10123130435.904501,10003414295.369493,9885113917.912455,9768212560.719221,9652693678.976156,9538540923.528584,9425738138.566935,9314269359.340242,9204118809.896685,9095270900.850847,8987710227.177385,8881421566.030785,8776389874.590904,8672600287.933992,8570038116.9288845,8468688846.158084,8368538131.863419,8269571799.916001
LBR,5703014429.0,6170705288.0,6663980095.0,7242899226.0,7293700422.0,7292346348.0,7178953380.0,7355207879.0,7440349936.0,7256774358.0,7040310854.0,6831424830.961821,7119506016.083481,7443158759.574636,7853946691.515561,8296595127.049377,8763776398.653528,9259543229.525358,9785485284.962399,9777108909.558472,9768739704.33189,9760377663.144981,9752022779.86533,9743675048.365765,9735334462.524364,9727001016.224443,9718674703.354555,9710355517.808483,9702043453.485239,9693738504.289057,9685440664.129385,9677149926.92089,9668866286.583447,9660589737.042131,9652320272.227224,9644057886.074198,9635802572.523718,9627554325.521637,9619313139.018991,9611079006.97199,9602851923.342022
LBY,139695000000.0,52977949150.0,118215000000.0,102138000000.0,77624540052.0,70745422758.0,68767756473.0,87115614621.0,100299000000.0,102842000000.0,70652572981.0,28459562922.47661,78906984158.85864,81654525347.27011,85235076283.7479,88998204901.67535,92572372810.52663,96022545145.17494,99467834064.98381,114322161468.58035,131394804417.9752,151017041720.1468,173569624696.55008,199490165309.48346,229281627616.4711,263522087321.45966,302875948797.87177,348106837239.4483,400092416099.11304,459841417334.52234,528513214916.42523,607440321405.6144,698154244123.686,802415202632.629,922246284163.3806,1059972699747.7715,1218266902782.704,1400200445510.4675,1609303579642.1096,1849633757618.703,2125854363713.9646
LCA,2461241233.0,2596201214.0,2591012661.0,2508764135.0,2552884915.0,2518153307.0,2609973113.0,2701367916.0,2780421310.0,2778643407.0,2212532552.0,1761751169.85552,1881409309.3121068,2063134634.498563,2186386297.563507,2263981147.264036,2305751599.431058,2339507802.846729,2373781592.1584334,2420901156.7627783,2468956044.7245193,2517964822.212301,2567946423.9332147,2618920160.448289,2670905725.6331873,2723923204.287006,2777993079.8921027,2833136242.527961,2889373996.9421406,2946728070.7814417,3005220622.986453,3064874252.352734,3125712006.2619357,3187757389.586235,3251034373.7695217,3315567406.0888467,3381381419.09971,3448501840.268839,3516954601.798175,3586766150.6438684,3657963458.734149
LKA,184926000000.0,200469000000.0,218801000000.0,226231000000.0,237453000000.0,249344000000.0,260531000000.0,269854000000.0,278683000000.0,284968000000.0,274797000000.0,264989495070.0,274468169308.65393,281530235304.9656,289235717845.26245,297447119874.8894,305876771252.1438,314404615634.65356,323412307872.5864,335443245725.4466,347921734466.43317,360864422988.5845,374288579523.75977,388212114682.0436,402653605348.2156,417632319467.1691,433168241751.3478,449282100344.49786,465995394477.3131,483330423151.86914,501310314893.11865,519959058607.14264,539301535587.3283,559363552711.1769,580171876872.0326,601754270691.6721,624139529561.4022,647357520061.0863,671439219807.3586,696416758784.1923,722323462210.9641
LSO,4683042387.0,4899129775.0,5209480911.0,5302862495.0,5393570291.0,5562257316.0,5761851388.0,5580816901.0,5512555847.0,5491529196.0,4963571547.0,4666650697.05846,4765210359.780335,4911502317.825591,4989791664.771731,5093778923.065574,5208949264.516087,5243692956.110409,5250090261.516864,5239842085.326384,5229613913.575827,5219405707.216527,5209217427.276041,5199049034.857999,5188900491.141956,5178771757.383247,5168662794.912835,5158573565.137165,5148504029.538017,5138454149.672359,5128423887.172199,5118413203.744439,5108422061.170731,5098450421.307325,5088498246.084933,5078565497.508575,5068652137.657439,5058758128.684732,5048883432.81754,5039028012.356681,5029191829.67656
LTU,74157480683.0,78635856993.0,81658512980.0,84557449673.0,87548255022.0,89320742946.0,91570579073.0,95492177900.0,99305476903.0,103847000000.0,103710000000.0,103573102800.0,108690649809.34799,110693818485.33427,113560788384.10443,117119783492.06226,120509230026.32254,123762979237.03323,126904083650.06914,131318315295.75313,135886091575.0006,140612753384.3454,145503827398.06647,150565032530.2808,155802286621.81406,161221713359.66724,166829649437.1699,172632651963.19238,178637506129.08005,184851233142.27396,191281098435.8948,197934620163.88895,204819577991.66965,211944022192.53186,219316283060.47687,226944980650.45248,234839034857.3978,243007675845.8775,251460454842.5005,260207255303.742,269258304472.22736
LUX,57967027794.0,58572376708.0,59538763541.0,61427208386.0,63038496899.0,64469334921.0,67678741186.0,68570197216.0,69944602560.0,72241448144.0,70958266480.0,69697338084.6504,74497393758.54028,75816742602.00403,77405103359.51602,79678491245.185,81641769269.46635,83706489614.29117,85815893152.57129,88193336656.47012,90636644855.20097,93147642464.26945,95728204751.09958,98380258935.52403,101105785629.07379,103906820314.14165,106785454864.12462,109743839105.68033,112784182424.26408,115908755414.14589,119119891574.13937,122419989050.30933,125811512426.95909,129296994567.23557,132879038504.72626,136560319387.46118,140343586475.7714,144231665195.49615,148227459248.07217,152333952779.08075,156554212606.8724
LVA,44418410721.0,45557486647.0,48763511485.0,49744021263.0,50689205542.0,52658495004.0,53905242557.0,55691171159.0,57912959510.0,59351706426.0,57204025762.0,55048006031.03022,57619848872.79996,58197775956.99414,59566005669.743065,61870018769.04873,63920391191.055,66000360720.411934,68151972479.89736,70338151453.10751,72594458675.4203,74923143720.81044,77326528325.0866,79807008700.69873,82367057925.79974,85009228409.94356,87736154438.87773,90550554800.96805,93455235497.8735,96453092542.1743,99547114844.74217,102740387194.73181,106036093335.16443,109437519137.16985,112948055876.05199,116571203612.44398,120310574681.92397,124169897296.57072,128153019262.05013,132263911813.93817,136506673577.10568
MAC,63555423537.0,77293937524.0,84437715980.0,93517140608.0,91601619302.0,71894070155.0,71405950686.0,78534544016.0,83611498767.0,81511194604.0,37485855489.0,17239370080.836212,20340732758.378647,23499648555.754852,28975066669.245735,34353128793.724438,37719048352.933556,39642719818.93317,41027043595.010315,40349440942.995125,39683029576.380615,39027624659.89712,38383044411.01426,37749110049.52195,37125645747.944046,36512478582.771,35909438486.497955,35316358200.454956,34733073228.416245,34159421790.975723,33595244780.67597,33040385717.878326,32494690707.361847,31958008395.63906,31430189928.97669,30911088912.10971,30400561367.637306,29898465696.08941,29404662636.652798,28919015228.54584,28441388773.031178
MAR,206169000000.0,216984000000.0,223516000000.0,233653000000.0,239890000000.0,250773000000.0,253430000000.0,264213000000.0,272532000000.0,279639000000.0,262041000000.0,245550759870.0,263196037474.2582,266096457807.22455,278233117247.812,286488293836.5546,295163159373.92554,304732349000.8282,314971355927.25604,324799722117.61017,334934772646.56805,345386077292.23157,356163504448.05835,367277230440.8556,378737749139.53204,390555881863.682,402742787601.3563,415309973545.66907,428269305960.1881,441633021383.3698,455413738182.6165,469624468468.8669,484278630382.9694,499390060765.4396,514973028221.56433,531042246594.19,547612888856.9151,564700601440.8063,582321519008.1652,600492279687.2959,619230040782.6583
MDA,24466202131.0,25889686484.0,25737006168.0,28064626385.0,29467752650.0,29368082301.0,30662887782.0,32101220496.0,33482047350.0,34715326509.0,32295999034.0,29615431114.178,33745302983.050125,33846538891.99927,34523469669.83926,36519961920.84606,38488387868.37967,40415116565.070755,42435872393.324295,43859256425.141174,45330383604.15326,46850855331.00377,48422326720.5163,50046508403.375854,51725168388.24188,53460133986.32029,55253293800.48944,57106599781.145454,59022069351.00463,61001787601.176025,63047909560.89467,65162662543.38619,67348348570.41645,69607346878.16536,71942116507.15279,74355198979.0357,76849221063.19052,79426897636.09206,82091034636.60185,84844532120.38275,87690387416.76463
MDG,32857063758.0,33375688541.0,34380679957.0,35171564948.0,36346014939.0,37484480464.0,38981290521.0,40514544581.0,41808723576.0,43653003423.0,40535912001.0,37641242525.00859,38972613273.11814,40977364499.88734,43115153605.84646,45369644987.896164,47677145131.98056,50065770103.09279,52569058608.24743,54531251289.85887,56566684775.50414,58678092851.43461,60868311345.20725,63140281934.478455,65497056097.9648,67941799213.87743,70477794811.33463,73108448980.4625,75837294947.10724,78667997818.30296,81604359504.86894,84650323827.74768,87809981814.94218,91087577196.16672,94487512102.59084,98014352979.33214,101672836718.63869,105467877021.9986,109404570999.72171,113488206016.85732,117724266794.64253
MDV,5963286975.0,6474145880.0,6637124989.0,7120378969.0,7642276132.0,7862721296.0,8361084210.0,8963910867.0,9692060901.0,10359232217.0,6888899566.0,4581118211.39,6111944672.908083,6484773297.955476,7059583603.086249,7523257054.136954,7946440263.4321575,8387626626.857911,8855740068.902851,9412589004.435463,10004452601.034365,10633532580.587406,11302169109.254744,12012849502.844683,12768217479.583557,13571082994.699772,14424432693.406494,15331441021.167894,16295482032.578932,17320141942.787495,18409232468.149975,19566805005.747246,20797165704.508633,22104891484.008137,23494847060.522568,24972203043.68823,26542455171.075344,28211444752.232563,29985380398.25295,31870861117.695095,33874900864.775764
MEX,2029720000000.0,2104060000000.0,2180700000000.0,2210230000000.0,2273220000000.0,2348080000000.0,2409840000000.0,2460770000000.0,2514780000000.0,2510340000000.0,2301750000000.0,2113766077500.0,2215163436237.6753,2259533159865.516,2316066679525.3516,2357709558423.218,2403920665768.313,2451999079083.679,2500965500692.9805,2551214899532.904,2602473909294.319,2654762815079.8604,2708102309560.445,2762513501164.1333,2818017922429.523,2874637538526.977,2932394755951.061,2991312431387.63,3051413880759.0703,3112722888451.2817,3175263716726.045,3239061115322.5044,3304140331251.564,3370527118787.0703,3438247749657.74,3507329023443.864,3577798278182.898,3649683401188.149,3723012840084.8213,3797815614067.8057,3874121325385.6562
MHL,202627645.6,201386938.2,196764684.2,204670649.3,202725593.2,205997425.0,208702703.0,215486698.7,223189811.6,238020024.1,232765481.1,227067382.12267202,223661371.39083195,228134598.81864858,235434905.98084533,241556213.53634733,246870450.23414698,251067247.88812745,255084323.85433748,263328649.20130965,271839431.143496,280625281.55805373,289695090.65801,299058035.98807687,308723591.7112115,318701538.1953178,329001971.90979046,339635315.64191484,350612329.0434615,361944119.51814616,373642153.4609726,385718267.8608312,398184682.2780932,411054011.20932114,424339276.85160637,438053922.27945024,452211825.047522,466827311.23305786,481915169.93211025,497490668.224316,513569566.62132585
MKD,27773341376.0,28423205915.0,28293544018.0,29121203083.0,30178047511.0,31341672325.0,32234347464.0,32583049847.0,33521636109.0,34832472717.0,33018242862.0,31000498040.70318,32229357783.036648,33260697232.093822,34158736057.36035,35422609291.48268,36697823225.97606,37982247038.885216,39311625685.24619,40457716820.473854,41637221096.65794,42851112640.5099,44100393978.43133,45386096864.47851,46709283132.46551,48071045572.9094,49472508835.542,50914830358.133385,52399201322.3944,53926847637.74748,55499030953.778366,57117049702.20482,58782240169.22289,60495977599.11641,62259677330.041046,64074795962.92106,65942832564.42405,67865329905.00726,69843875733.05783,71880104086.1794,73975696640.70787
MLI,31347227357.0,32354455708.0,32083734773.0,32820078395.0,35145277199.0,37314373426.0,39498122203.0,41593677731.0,43567915125.0,45640075229.0,45076214716.0,44515466604.93296,45877639883.04391,46805285761.47905,49285965906.83743,51878407713.53708,54472328099.213936,57195944504.17464,60055741729.38337,63279533945.416664,66676379327.60663,70255567369.91255,74026886226.32945,78000649478.95882,82187724342.98932,86599561385.72098,91248225840.90648,96146430604.04634,101307570998.87154,106745761410.09096,112475873882.58464,118513578792.60178,124875387702.18863,131578698514.04211,138641843050.27588,146084137185.2147,153925933669.31702,162188677788.68594,170894966012.3826,180068607787.92728,189734690653.98322
MLT,13624033544.0,13687664709.0,14251282678.0,15031306070.0,16178726548.0,17733200082.0,18458650655.0,19957387004.0,20991024940.0,22153836692.0,20602817870.0,18882688606.0337,20660304911.40571,21650346722.76027,22618983235.136562,23498861682.98337,24269624346.185226,25086054509.190895,25908626236.547268,27772130087.237164,29769668315.89178,31910881479.18061,34206103540.452152,36666411743.70271,39303680074.78027,42130636567.83892,45160924733.6173,48409169406.007454,51891047324.70394,55623362794.5806,59624128786.943596,63912653874.073296,68509635416.61989,73437259453.59569,78719307777.05501,84381272708.22746,90450480129.03943,96956221362.80072,103929894540.54152,111405156135.2645,119418083395.44952
MMR,139791000000.0,150303000000.0,160051000000.0,172693000000.0,186853000000.0,192977000000.0,213255000000.0,225517000000.0,239961000000.0,256160000000.0,264290000000.0,272718208100.0,223798015931.022,227410115908.1487,234246063992.34766,241392911404.75418,248475379425.36966,255884915239.83417,264323999744.4439,281656253055.6866,300125016881.0541,319804814487.9785,340775055783.5842,363120357741.4254,386930885839.24615,412302717885.4972,439338231702.685,468146518231.89343,498843821725.39514,531554008803.57275,566409068268.8406,603549643693.365,643125600929.6263,685296632833.7838,730232903641.9607,778115735599.5713,829138340614.3064,883506599885.0676,941439894652.7312,1003171991424.9,1068951985246.6135
MNE,10384301632.0,10719553724.0,10427575508.0,10797648069.0,10990245564.0,11362856805.0,11697979305.0,12249710437.0,12871737112.0,13394708711.0,11344394879.0,9608702462.513,10803448526.701866,11213979570.716537,11684966712.686632,12012145780.64186,12348485862.499832,12718940438.374828,13100508651.526073,13629664396.978514,14180193801.30127,14752960189.323431,15348861757.290583,15968832981.391064,16613846083.175411,17284912554.16703,17983084742.054943,18709457500.956024,19465169908.33464,20251407051.272095,21069401884.887077,21920437165.821434,22805847463.82329,23727021254.582043,24685403097.09712,25682495898.995064,26719863273.34727,27799131990.684315,28921994530.052036,30090211733.109898,31305615565.433674
MNG,20319791474.0,23833241423.0,26769453830.0,29887805071.0,32244525893.0,33011892666.0,33503698721.0,35392260804.0,38133349152.0,40269672500.0,38434280707.0,36682446192.37494,37203703752.768585,37947777827.82396,40604122275.77164,43243390223.69679,45837993637.1186,48359083287.16012,50777037451.51813,53101000901.59921,55531327510.86361,58072885308.38081,60730765123.17479,63510290781.33225,66417029769.81227,69456804388.31705,72635703411.56154,75960094285.3019,79436635880.55159,83072291831.53268,86874344484.07828,90850409482.42557,95008451023.61722,99356797810.06613,103904159732.23724,108659645314.86227,113632779961.63289,118833525034.9169,124272297808.71498,129959992334.82425,135908001264.00449
MOZ,24171834501.0,25964752362.0,27849388139.0,29788710119.0,31992631649.0,34143585464.0,35449309349.0,36775580596.0,38042063130.0,38922587010.0,38442318986.0,37967940769.71276,38786149893.30007,40271271572.71453,42267921217.28972,45765591698.02045,48080415326.10632,54715512641.10899,61898565140.63379,64380326211.38236,66961591010.50153,69646349040.4766,72438749758.90547,75343108991.73903,78363915603.65382,81505838435.86673,84773733522.11438,88172651593.95004,91707845886.95789,95384780259.94958,99209137639.69202,103186828804.21783,107324001518.29416,111627050035.16866,116102624979.27872,120757643625.19792,125599300588.70662,130635078946.51024,135872761801.79163,141320444313.47266,146986546207.77704
MRT,16323653842.0,17004804540.0,17764921545.0,18502310251.0,19293251315.0,20330521956.0,20586871383.0,21877780560.0,22868132165.0,24185320705.0,23758855674.0,23339987048.46738,24034118263.288803,25227412235.061092,26331868342.712067,28627480624.829704,30342839263.8695,31541684843.184982,33002695685.121307,34535868915.8693,36140267242.22493,37819199497.22974,39576128229.073044,41414676842.08286,43338637069.458664,45351976793.15744,47458848227.06036,49663596480.296684,51970768518.38535,54385122540.67547,56911637793.425095,59555524838.756454,62322236300.665726,65217478110.24946,68247221273.33921,71417714184.81346,74735495514.98315,78207407694.62721,81840611026.48882,85642598452.33539,89621211006.03708
MUS,21003990669.0,21860436386.0,22624703116.0,23384985019.0,24260653504.0,25122651919.0,26086842380.0,27081834229.0,28100023783.0,28946502128.0,24635011075.0,20964887125.0465,21782517722.923313,23121924737.705868,24416752523.0174,25406119335.25006,26232580397.225742,27088024843.979275,27971365334.14144,28977047803.365166,30018888580.087357,31098187700.095818,32216291940.665066,33374596501.09974,34574546743.70028,35817639997.32328,37105427425.78704,38439515963.45379,39821570320.40381,41253315059.703606,42736536749.36019,44273086191.64669,45864880732.581154,47513906654.44038,49222221654.29413,50991957411.65262,52825322248.431175,54724603884.55127,56692172292.616425,58730482655.22516,60842078428.61113
MWI,19985729051.0,20955847354.0,21351032620.0,22461286315.0,23741579636.0,24406343866.0,25012607363.0,26013119290.0,27155534406.0,28635017163.0,28864096822.0,29127626025.984863,29768433798.55653,30570395405.08964,31883699591.692295,33459073188.51781,35516137008.14789,37661311683.44002,39826837105.23782,41345036135.68948,42921108913.18196,44557261584.95245,46255784396.57084,48019054897.76812,49849541270.47104,51749805783.70139,53722508380.17609,55770410399.628395,57896378444.062225,60103388390.34988,62394529555.79001,64773009022.45672,67242156126.39276,69805427117.93085,72466409999.66637,75228829548.85364,78096552531.25594,81073593113.7474,84164118483.24345,87372454679.82469,90703092652.2196
MYS,579291000000.0,609958000000.0,643343000000.0,673540000000.0,713998000000.0,750351000000.0,783740000000.0,829297000000.0,869460000000.0,908060000000.0,856782000000.0,808399520460.0,833726677436.0118,880465394973.0747,928899796350.5436,974285840400.2311,1017495417421.9812,1062702738818.0398,1104605107809.6353,1158845637023.5195,1215749593183.9224,1275447761207.6257,1338077348073.965,1403782298173.789,1472713624143.315,1545029753943.2483,1620896894980.8777,1700489416112.0188,1783990248400.7834,1871591305558.2556,1963493925026.3882,2059909330720.884,2161059118496.6023,2267175765451.26,2378503164237.9785,2495297183614.72,2617826256518.9375,2746371997019.0435,2881229847560.6665,3022709757995.2856,3171136897951.886
NAM,19135918470.0,20110192785.0,21128106808.0,22314390766.0,23673899299.0,24683395685.0,24691737303.0,24438091227.0,24697121180.0,24477786254.0,22397137941.0,20493381216.015,20677821646.959133,21252251532.311657,22038584839.007187,22577648624.1693,23144347604.63595,23715087216.56627,24319584789.716545,24487049450.578533,24655667273.095215,24825446197.937748,24996394220.456745,25168519391.058807,25341829815.585636,25516333655.69576,25692039129.24888,25868954510.692886,26047088131.453518,26226448380.326706,26407043703.873634,26588882606.81851,26771973652.44906,26956325463.01982,27141946720.158173,27328846165.273182,27517032599.96725,27706514886.450623,27897301947.95872,28089402769.172363,28282826396.640884
NER,17059375990.0,17461594611.0,19303608548.0,20329620560.0,21679941739.0,22632265447.0,23931559623.0,25128463061.0,26940427031.0,28541064717.0,29562836662.0,30633898234.26426,31047149521.444485,33201200755.242302,35593679281.66506,39699410186.80513,45036201898.21735,48188285669.07358,51241495449.066086,54136230009.974724,57194493915.69821,60425525265.98383,63839084039.30979,67445481574.85848,71255611719.98538,75280983737.2708,79533757070.5567,84026778074.98659,88773618821.99873,93788618096.49109,99086924709.99806,104684543260.71527,110598382478.5996,116846306301.58064,123447187837.16954,130420966372.46692,137788707604.7803,145572667274.78955,153796358394.47696,162484622272.89774,171663703554.3383
NGA,781791000000.0,823288000000.0,858113000000.0,915361000000.0,973118000000.0,998931000000.0,982780000000.0,990700000000.0,1009750000000.0,1032050000000.0,1013530000000.0,995347271800.0,1031647586802.546,1067012466078.1373,1100025831778.595,1132124585549.8943,1164469384959.0547,1197843077531.9812,1232700311088.1616,1247426149004.421,1262327901780.4277,1277407670895.0967,1292667582931.6096,1308109789877.3105,1323736469427.1848,1339549825290.962,1355552087503.8877,1371745512741.2092,1388132384636.4158,1404715014103.2825,1421495739661.7603,1438476927767.7598,1455660973146.8735,1473050299132.0862,1490647358005.518,1508454631344.252,1526474630370.2905,1544709896304.694,1563163000725.95,1581836545932.622,1600733165310.3333
NIC,26859304168.0,28555928415.0,30410928972.0,31909222416.0,33436348999.0,35038647693.0,36637445219.0,38334687319.0,37045228177.0,35683892141.0,34978304053.0,34286782981.872192,37818321629.00503,39255417850.90722,40119037043.62718,41081893932.67423,42150023174.92377,43309148812.23418,44608423276.601204,45228391143.29941,45856975323.40898,46494295566.45372,47140473286.23629,47795631583.9684,48459895271.72239,49133390896.208786,49816246762.88429,50508592960.39486,51210561385.35843,51922285767.49214,52643901695.088745,53375546640.847084,54117359988.06158,54869483057.17565,55632059132.70428,56405233490.5306,57189153425.58199,57983968279.89073,58789829471.044655,59606890521.03323,60435307085.49455
