Country Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRB,1056.5127672620765,1065.5853630961942,1192.8528821182556,1130.970539080915,1052.592458802171,1042.158624500002,1051.547748970634,1045.5771424368693,1028.6799463097004,985.2449803042263,805.3311134465819,700.9546534383865,717.1620381377978,804.7262424034141,851.9367743055424,885.6399683649846,917.2158834256896,947.2387524642774,973.9435426704933,990.4395063232687,1007.3437129566353,1024.7063637533518,1042.5627773159124,1060.8770415229935,1079.7520611509349,1099.2789218502903,1119.4117177822773,1140.2031780152406,1161.741949958263,1183.9214293205341,1206.9450146012564,1230.6544203576827,1255.2193029324392,1280.598756896078,1306.806671480652,1333.8616369460003,1361.7148786260768,1390.45495702119,1420.0609027971775,1450.5390877522143,1481.8091442093023
BRN,1543.5999062394494,1293.4749516698973,1278.8430001171546,1266.473333708219,1228.8486156492354,1507.386638494595,1551.0732311097693,1384.7980572316437,1457.1268740912965,1341.5117913860518,1343.7341203239737,1346.2302284906025,1325.4313393677787,1391.024389443033,1415.8633754571401,1435.1822292167951,1454.5659606762179,1474.9683630653924,1496.5306970334698,1494.6518807600783,1493.3645898476927,1492.6293542988653,1492.4150180643567,1492.767037353613,1493.6503155538994,1494.9817307832218,1496.8162276819621,1499.1442528596785,1501.9264016452385,1505.1921826029215,1508.8700583023076,1513.0127404203265,1517.5532256089218,1522.5580665041416,1527.9987354395867,1533.931253091782,1540.3193055547385,1547.17703199987,1554.5321317239434,1562.3691921382608,1570.7656963481581
BTN,291.4857957988311,292.88768585136194,328.76252727466056,339.77319888108764,340.6354463745069,378.9349541737643,385.3358315118429,372.24078523096927,368.004109411846,428.0351995339074,373.11278749455505,353.21383516471343,329.8981343442408,334.2370922731823,339.1376830830448,351.3702935811139,362.52695628983616,373.22409509094683,383.9171196780044,394.62378292687913,414.00499704528477,434.50942955667216,456.21339840393756,479.17851269883204,503.49714328713486,529.2262377857332,556.471256729191,585.3188621043126,615.8584734549671,648.1775657873108,682.3632900176705,718.5427474747719,756.8292628898572,797.3485120690272,840.2309954710561,885.6117696456075,933.6591442230178,984.5085990844996,1038.3852697746372,1095.4700962010968,1155.9725378746934
BWA,813.0410250834465,792.8609714645203,870.0326410009023,970.8562453845544,898.0230921092167,852.9841013365558,870.4820398483005,978.3374276678662,968.2623364950215,988.7813681722124,889.819877012445,799.8238042508492,887.175773954555,913.0403819374061,939.4516823158224,964.4531686961695,990.3423522833953,1017.8037914492741,1046.212863175593,1062.8530612252066,1080.0939803475721,1097.9393627443892,1116.4038045957009,1135.4869734030567,1155.2162519786077,1175.6053321018057,1196.6718231628206,1218.4389384255255,1240.9480993742645,1264.2401295037873,1288.3598396321192,1313.3431458198545,1339.216003873999,1366.035694793106,1393.8338012055078,1422.6690335423418,1452.585285241677,1483.609169749875,1515.7933985892766,1549.1511129808805,1583.729536303769
CAF,45.976231518649286,48.13991315041627,51.234033507049034,40.84809639812868,40.44451953505074,42.93040080417532,48.1519460083834,60.84231831297694,102.59833012936659,73.2769461368194,74.40740207053767,75.5891957001865,76.7347899738974,79.81218473625388,83.12418633629885,86.77897561294422,90.57286672966212,94.54150233636908,99.26578684312265,103.65545958516361,108.25983315330627,113.09741304829467,118.18741823433079,123.55013978815711,129.20622979584104,135.17741720289962,141.4868231817974,148.15682613458324,155.2095814002578,162.66729874296874,166.38851011798724,170.26429103507908,174.3011515849978,178.50246838309874,182.8711406463457,187.4105108372913,192.12652141767634,197.02626567350922,202.11584393473342,207.40218116569912,212.89311911249519
CAN,4778.271026809612,4738.22601362141,4817.40010536973,4830.285261228163,4843.6645397974025,5054.814946508847,5191.915759374874,5208.711539917289,5289.721467034077,5359.504639208755,5117.419867574395,4887.324777466116,5151.141491099636,5396.963599044092,5591.723452412253,5736.938564073648,5882.783792747284,6031.799021307661,6184.425141461149,6253.78995734683,6324.868561018411,6397.674781169937,6472.249128929846,6548.766839088669,6627.44086965026,6708.436868775066,6791.832850998893,6877.626710557008,6965.785825937974,7056.241010351539,7148.93169840049,7243.861958070877,7341.046393834405,7440.433495750327,7541.955533831335,7645.558687253772,7751.197802279837,7858.854123778548,7968.51987940432,8080.2033624506785,8193.8926923882
CHE,6557.131873350508,6651.4343593429,6799.829774381713,6979.9404120078425,7170.287319306975,7475.286574987197,7752.900432798602,7930.063153251527,8023.322564133152,7995.678129664624,7826.937975677344,7654.665760137407,7968.011656319668,8174.896323016297,8323.519926070347,8509.584614272782,8649.671983037793,8845.341914562881,8993.616140283593,9208.97584760824,9336.066395136277,9467.419424583259,9602.939290342412,9742.548053403476,9886.116858261506,10033.565102141187,10184.874364239791,10340.140737878362,10499.29363700743,10662.240105685356,10828.901670959274,10999.312579809757,11173.484967213531,11351.436757153107,11533.178813452769,11718.744604181995,11908.141407759415,12101.434146208187,12298.824802390707,12500.57760480854,12706.90421101387
CHL,1440.5114240306787,1512.671137497923,1635.9051212867505,1787.2552737061485,1887.2646460798146,2029.2144764182647,2089.743517134459,2219.138175921168,2292.2757523115497,2330.153019901725,2208.878903508996,2094.9843321758517,2369.6922162798273,2441.378865252392,2490.6985526384606,2568.9772701214897,2662.128687294144,2763.4922201426198,2866.437195850527,2958.48612453771,3052.1949762624517,3147.232501725889,3243.4523997099436,3341.753630641885,3443.491028093751,3549.8177960459543,3661.327076676137,3778.10486907824,3900.231873898676,4027.540512519818,4099.565299320659,4173.856804853217,4250.657494294873,4330.002939403938,4411.931659238816,4496.475592584763,4583.696237347402,4673.661239124728,4766.422960081154,4862.03370619957,4960.550615186802
CHN,367.33841212301127,410.7741586754693,463.24240756941356,512.6739073319964,555.0849517939055,610.8859659925859,654.8275067087847,708.968622889819,768.4774919130281,839.3255296263336,866.951791228594,894.996734723575,977.1278659793105,1030.6401186337237,1094.7889561097343,1163.4577651606162,1235.4347041780745,1311.7218475516838,1391.3177407089424,1458.0761292898603,1528.444857745099,1602.616238582909,1680.805225587731,1763.2456310259147,1850.1930524850281,1941.915696012031,2038.6897425265138,2140.799358899775,2248.5450794729863,2362.2413475339968,2482.224105263139,2608.8508365656535,2742.510883241279,2883.6292077686417,3032.6664136797613,3190.106633637593,3356.4464595329587,3532.2024138058096,3717.928877819141,3914.2103209642187,4121.661621879512
CIV,166.83849351170338,153.50168045868165,162.3369225399298,147.29160223894002,157.67244266284766,142.22768188136493,154.70610078739097,159.66059773566212,156.98920593741107,171.94293937145702,165.00146890276181,158.3488519122281,158.76776593953818,164.07898000875937,170.77766243995475,177.2774456551506,183.7093522874431,190.0520984420122,196.65649585534717,206.0412820282534,215.93131515812632,226.35834938814057,237.35346076116218,248.94837183616372,261.17546792117855,274.0695995956852,287.67022689450266,302.02015201597857,317.16355460553945,333.1477165633229,350.0221956490301,367.8408463844236,386.66035817926075,406.541113708031,427.5479678560072,449.749184137515,473.2186189654789,498.03373496264174,524.2783051933592,552.0406993382281,581.4159623743008
CMR,121.16899245281343,130.24085458526437,134.45196397543023,127.6641959625917,137.13687214987394,133.84778743811967,135.54454106195658,127.9919485018484,128.6195615554803,134.57049782550177,130.76238060972048,127.15445976217215,127.39032285362119,128.54774342242945,130.58595529924844,132.81521248319615,135.18575494613043,137.68786636499777,140.30531300057265,141.71808241171178,143.1822978220579,144.69942172272295,146.27055294147888,147.89678990039405,149.579002668656,151.31859623063625,153.11704262580034,154.97638452049992,156.89904155220418,158.88756364816885,160.94447353053016,163.0722383310287,165.27284430472744,168.9056335542376,172.66377251941395,176.55184536527557,180.5743269084826,184.73709654932495,189.04750277193375,193.51375776488013,198.1436466405567
COD,33.41848448902346,29.1952546690906,30.59321168730216,34.68392949899245,40.97270361023421,42.28174389380912,46.0866374101447,44.050679085957825,35.86155889781648,38.8263348764157,38.35158124222815,37.89999161778744,38.946948081274606,40.29864798307692,41.905671895190046,43.5153831817448,45.21802574843191,46.92261565919605,48.725758193347325,49.672398819498895,50.65206855403058,51.665915620923826,52.715804727658316,53.804082803252065,54.93350165858021,56.10666370676698,57.32567764322213,58.59251655866557,59.90951423848542,61.27911079847891,62.7038360698325,64.18609670118482,65.72859201610778,67.33451710099371,69.00734297883666,70.75042398405802,72.56692426940765,74.45973360301979,76.43168294829097,78.485513237139,80.62422985906392
COG,95.71896186575091,90.03010045027128,105.1139864811453,103.6239818581324,109.5641270207756,128.34464618576357,126.81039574793009,106.63413251086087,76.07368332658277,79.7012536313459,71.54003884895744,64.0965292554422,62.440053287446645,62.400136863513715,62.54280804480623,65.55095966636249,64.98302064590975,63.65233314377473,64.25424199665522,59.75624338402362,55.581856428234495,51.707391684589275,48.11117666963118,44.773340720489564,41.675586523677495,38.80084198399079,36.13262939366243,33.65575409498123,31.35621646219648,29.221027774238383,27.23805608697125,25.396141785287206,23.684878852108284,22.094742060961895,20.616965182584828,19.243279443223617,17.96604824461956,16.77811718733502,15.672846006095417,14.644108105343381,13.686296301484008
COL,833.2332448566549,846.2768966543865,867.0376833554312,939.6422552170089,995.3572486616059,1060.4769148823775,1069.0124177112953,1088.164956517087,1091.5672243610748,1124.4445470171454,1055.2917465593343,990.9171283403747,1109.743958521905,1191.3061069796643,1253.132567691187,1314.5619395702897,1376.5023214717417,1441.5208812675262,1508.9815291916045,1564.233789908801,1622.2161910884208,1683.1292311073903,1746.8924360555393,1813.6342008315244,1883.4381824801453,1956.4061446266055,2032.719339821299,2112.5909689328223,2196.1859899938017,2283.6637358169296,2375.1977728978873,2470.9886891611504,2571.2545679725526,2676.2048033074493,2786.060637359345,2901.054457483931,3021.433954537751,3147.4707101868994,3222.1088321133816,3299.2325936908546,3378.9444071291286
COM,143.67791553702097,155.07028599698558,152.44279056880697,153.11112362006597,156.76693453389228,136.16352485834992,139.01936784274264,159.74181422566087,150.65770909425234,158.15018107722864,151.15417102634754,144.20052599749206,141.1716579668451,140.02346973755036,139.10033907853972,138.484789565125,138.47822212923904,138.64577487042075,138.7743698532533,136.97451907605748,135.23418351379496,133.54799658430247,131.91478256291893,130.33417166420014,128.80299698250863,127.32182533147507,125.88827466535858,124.50073227705126,123.15674962805126,121.8577591356145,120.60161688891104,119.38622054048332,118.21158777420483,117.07739644017124,115.98371395714797,117.51005421704964,119.08761698168314,120.71701643889486,122.40234131631355,124.14362710767035,125.94644619661754
CPV,277.49992961524566,274.0793068071007,326.17740717378996,334.50296375697616,334.64577808263203,302.06780648992134,314.19439937869976,350.64416416168706,361.49406999073227,354.01693744667824,302.2510469322626,258.1502390354422,276.6751687245237,291.92899090307696,309.71472297155043,328.4989544697985,347.85543184521947,366.69938834715276,384.8080348303123,401.69482216873627,419.42185676282,438.0510500036596,457.6272439077468,478.1883550817536,499.79951674822405,522.5357399724558,546.4327089947892,571.5764650282997,598.0297962804176,625.8721000320237,655.1781830217003,686.0542520749204,718.5664831118114,752.8212351630526,788.9317080751807,826.9775379701828,867.1047998964015,909.4227463200926,954.0601908022237,1001.1837289282386,1050.9309689908803
