disease,Country Code,scenario,ConsiderTC,ConsiderMB,informal,discount,GDPloss,tax,pc_loss
Diabetes mellitus,PAK,lower,1,1,0.0,0.0,85.89812032489868,0.001370628273203,304.9063813839717
Diabetes mellitus,PAN,lower,1,1,0.0,0.0,30.33107420022264,0.0046524329512785,5880.858930918825
Diabetes mellitus,PER,lower,1,1,0.0,0.0,63.718353721290285,0.0035547961989723,1716.4418245138847
Diabetes mellitus,PHL,lower,1,1,0.0,0.0,226.91587165336423,0.003296903401601,1759.996336482879
Diabetes mellitus,PLW,lower,1,1,0.0,0.0,0.05267762950078854,0.005450014982372692,2884.166667298564
Diabetes mellitus,PNG,lower,1,1,0.0,0.0,5.307950604311205,0.002781514999230568,457.831362340183
Diabetes mellitus,POL,lower,1,1,0.0,0.0,180.03596606280615,0.0025691195517094,5005.973510222709
Diabetes mellitus,PRI,lower,1,1,0.0,0.0,15.05601750529893,0.005184090170678897,5475.665028447494
Diabetes mellitus,PRK,lower,1,1,0.0,0.0,4.608969740166705,0.0023043614403035883,173.35237362058706
Diabetes mellitus,PRT,lower,1,1,0.0,0.0,33.12923407293597,0.0023828956178404,3412.240565511388
Diabetes mellitus,PRY,lower,1,1,0.0,0.0,14.237925270683716,0.0033009550244404,1728.6763742840171
Diabetes mellitus,PSE,lower,1,1,0.0,0.0,2.7981541818606726,0.0021597871947635783,401.59140861224233
Diabetes mellitus,QAT,lower,1,1,0.0,0.0,25.48779231095948,0.0025737186156581,7393.780670775532
Diabetes mellitus,ROU,lower,1,1,0.0,0.0,90.1345601185196,0.002785945812102373,5067.384359558838
Diabetes mellitus,RUS,lower,1,1,0.0,0.0,138.25797829477685,0.0011137740480764,979.5193739053432
Diabetes mellitus,RWA,lower,1,1,0.0,0.0,2.9782827923416786,0.0011101736296529,165.8749718709045
Diabetes mellitus,SAU,lower,1,1,0.0,0.0,228.2246939357576,0.0034916469555083,5625.157920227634
Diabetes mellitus,SDN,lower,1,1,0.0,0.0,9.941701070494506,0.0013810516433179,160.7617505254468
Diabetes mellitus,SEN,lower,1,1,0.0,0.0,12.755013360825142,0.0026809997672852,520.5959529514037
Diabetes mellitus,SGP,lower,1,1,0.0,0.0,60.64013645873773,0.002324435735135,9640.78173515418
Diabetes mellitus,SLB,lower,1,1,0.0,0.0,0.21192150111200841,0.0027749422851115527,217.91346773429842
Diabetes mellitus,SLE,lower,1,1,0.0,0.0,0.2508051378512516,0.0005081180242601,23.9195097769664
Diabetes mellitus,SLV,lower,1,1,0.0,0.0,7.018282180144043,0.0031083474102731,1030.0246645498696
Diabetes mellitus,SMR,lower,1,1,0.0,0.0,0.2430220253750536,0.003121061048105586,7102.5575437226935
Diabetes mellitus,SOM,lower,1,1,0.0,0.0,0.9692389736812341,0.000966021636473225,39.29522922838767
Diabetes mellitus,SRB,lower,1,1,0.0,0.0,31.73654283857256,0.0047008382835045,3991.884304996812
Diabetes mellitus,SSD,lower,1,1,0.0,0.0,1.0216323525174262,0.0010210670996427316,66.30923006960815
Diabetes mellitus,STP,lower,1,1,0.0,0.0,0.06390354118826964,0.0013802878533836337,212.66547937110576
Diabetes mellitus,SUR,lower,1,1,0.0,0.0,0.9998588268231182,0.0037784289392196,1552.520837471678
Diabetes mellitus,SVK,lower,1,1,0.0,0.0,23.829156623869384,0.0029247833596212,4508.505686689779
Diabetes mellitus,SVN,lower,1,1,0.0,0.0,8.599630595907533,0.0021366146308536,4246.274772715921
Diabetes mellitus,SWE,lower,1,1,0.0,0.0,115.02569094999994,0.0048807726489786,10652.195561069888
Diabetes mellitus,SWZ,lower,1,1,0.0,0.0,0.8046270839509754,0.001975875902222,569.6960091098649
Diabetes mellitus,SYC,lower,1,1,0.0,0.0,0.5443736824947388,0.0038262919003921,5282.438419804844
Diabetes mellitus,SYR,lower,1,1,0.0,0.0,6.735404922057891,0.002679015182649645,244.67458995373696
Diabetes mellitus,TCD,lower,1,1,0.0,0.0,0.8669280106107338,0.0009825053773296329,34.92476358613961
Diabetes mellitus,TGO,lower,1,1,0.0,0.0,1.1727430472400626,0.0008931546591561,100.28463227239972
Diabetes mellitus,THA,lower,1,1,0.0,0.0,138.57228815005004,0.0023814035568398,2003.0701291459204
Diabetes mellitus,TJK,lower,1,1,0.0,0.0,7.524130036349037,0.0025349089738554,589.6219406665654
Diabetes mellitus,TKL,lower,1,1,0.0,0.0,0.0014613176229515193,0.003789726062169049,991.6997879049277
Diabetes mellitus,TKM,lower,1,1,0.0,0.0,7.005668939804625,0.0020372554433740328,990.888615098454
Diabetes mellitus,TLS,lower,1,1,0.0,0.0,0.29663196190458796,0.0016114181435227853,176.05199276887728
Diabetes mellitus,TON,lower,1,1,0.0,0.0,0.09167169025943712,0.00327358581222836,760.7012481801189
Diabetes mellitus,TTO,lower,1,1,0.0,0.0,4.560388772661809,0.004827692684788143,3270.4684399174967
Diabetes mellitus,TUN,lower,1,1,0.0,0.0,15.13183749847879,0.0033275535911405,1164.918090218901
Diabetes mellitus,TUR,lower,1,1,0.0,0.0,208.6868712489546,0.0014435067761608,2282.4047674049293
Diabetes mellitus,TUV,lower,1,1,0.0,0.0,0.014645953070627661,0.003824240968831091,1055.7531838061275
Diabetes mellitus,TWN,lower,1,1,0.0,0.0,182.51890251906795,0.003192736785263638,7731.913676377442
Diabetes mellitus,TZA,lower,1,1,0.0,0.0,13.120977437743042,0.0009695973691913,142.78544012113426
