disease,Country Code,scenario,ConsiderTC,ConsiderMB,informal,discount,GDPloss,tax,pc_loss
Diabetes mellitus,CHN,upper,1,1,0.0,0.02,3445.129232117297,0.0035139088213339,2380.9256074011205
Diabetes mellitus,CIV,upper,1,1,0.0,0.02,14.968384818041809,0.0016858761487961,392.359213804602
Diabetes mellitus,CMR,upper,1,1,0.0,0.02,8.376605518381332,0.0019997116725995,220.29398081398224
Diabetes mellitus,COD,upper,1,1,0.0,0.02,12.23748390953975,0.0025004571960273,88.00822992588068
Diabetes mellitus,COG,upper,1,1,0.0,0.02,0.7794874066227021,0.0022375563208345,97.9604070320925
Diabetes mellitus,COL,upper,1,1,0.0,0.02,133.9339085212374,0.0056760429740802,2475.8565290828
Diabetes mellitus,COM,upper,1,1,0.0,0.02,0.1592570803917136,0.0017141136885389,136.52950668221962
Diabetes mellitus,CPV,upper,1,1,0.0,0.02,0.4373915065207243,0.0034765958812531,697.0281885218598
Diabetes mellitus,CRI,upper,1,1,0.0,0.02,23.821949010931565,0.0064489385383978,4300.054418173722
Diabetes mellitus,CYP,upper,1,1,0.0,0.02,6.476015912035668,0.0044977111582416,5002.476320690291
Diabetes mellitus,CZE,upper,1,1,0.0,0.02,119.54657695926032,0.0081596157251266,11203.34091023508
Diabetes mellitus,DEU,upper,1,1,0.0,0.02,905.8148741247608,0.0075541107417099,10991.38109387878
Diabetes mellitus,DJI,upper,1,1,0.0,0.02,0.7329639367094956,0.0023408002809918,631.9134712346435
Diabetes mellitus,DNK,upper,1,1,0.0,0.02,40.49086741770776,0.0039785484233013,6684.331571278454
Diabetes mellitus,DOM,upper,1,1,0.0,0.02,52.22907183687552,0.0054467225387956,4345.377068039737
Diabetes mellitus,ECU,upper,1,1,0.0,0.02,29.77936082827855,0.0061862122362619,1438.2483838204048
Diabetes mellitus,ESP,upper,1,1,0.0,0.02,211.46952018006223,0.0039724845466753,4638.358329822805
Diabetes mellitus,EST,upper,1,1,0.0,0.02,6.224659065653579,0.0035499217596671,4988.128032484877
Diabetes mellitus,ETH,upper,1,1,0.0,0.02,26.0434146954487,0.0012149845316062,162.5712228659566
Diabetes mellitus,FIN,upper,1,1,0.0,0.02,39.57758301462561,0.0053026904242259,7129.229510666004
Diabetes mellitus,FJI,upper,1,1,0.0,0.02,3.733276897790311,0.0115027329971634,3761.0984711358456
Diabetes mellitus,FRA,upper,1,1,0.0,0.02,180.0317275159912,0.0022589534302666,2689.5470070169235
Diabetes mellitus,GAB,upper,1,1,0.0,0.02,4.1827129114218105,0.0040696853566164,1390.0188253805009
Diabetes mellitus,GBR,upper,1,1,0.0,0.02,501.05916372584426,0.0060078770956999,7021.995277597909
Diabetes mellitus,GEO,upper,1,1,0.0,0.02,5.465607465223404,0.0024933449854193,1450.8381174765902
Diabetes mellitus,GHA,upper,1,1,0.0,0.02,21.668228356190795,0.0026154246792994,523.2421928772288
Diabetes mellitus,GIN,upper,1,1,0.0,0.02,3.514432705998954,0.0015631748623454,182.18051640893896
Diabetes mellitus,GMB,upper,1,1,0.0,0.02,0.3477753424353437,0.0013882638768126,96.4465647405125
Diabetes mellitus,GNB,upper,1,1,0.0,0.02,0.3943432434329209,0.0023837594138135,144.00335886279387
Diabetes mellitus,GRC,upper,1,1,0.0,0.02,13.31938478472406,0.0017221420991112,1370.5292122398555
Diabetes mellitus,GTM,upper,1,1,0.0,0.02,30.99301983321095,0.005725609454125,1368.4284143611678
Diabetes mellitus,HND,upper,1,1,0.0,0.02,9.872616549843238,0.0050416127618463,819.6394996894244
Diabetes mellitus,HRV,upper,1,1,0.0,0.02,11.107908259946765,0.0029010017291692,2963.681978966553
Diabetes mellitus,HUN,upper,1,1,0.0,0.02,47.72058886605139,0.0040926776697836,5240.523480670408
Diabetes mellitus,IDN,upper,1,1,0.0,0.02,590.3489068908125,0.004036732611982,1922.4988870331056
Diabetes mellitus,IND,upper,1,1,0.0,0.02,1408.9107061661348,0.0027986957597004,916.465279147002
Diabetes mellitus,IRL,upper,1,1,0.0,0.02,231.8978605740053,0.0059732042873783,43309.44857147666
Diabetes mellitus,IRQ,upper,1,1,0.0,0.02,100.78853748597736,0.0071941736367471,1817.6766761871725
Diabetes mellitus,ISL,upper,1,1,0.0,0.02,2.2181208261023904,0.0031826544086941,6096.25072448094
Diabetes mellitus,ISR,upper,1,1,0.0,0.02,67.994829299781,0.0047658013696773,6374.4493882538845
Diabetes mellitus,ITA,upper,1,1,0.0,0.02,204.59113673749076,0.0034049391016549,3531.8599361207025
Diabetes mellitus,JAM,upper,1,1,0.0,0.02,4.476527865550854,0.0065532961929101,1480.9552350947995
Diabetes mellitus,JOR,upper,1,1,0.0,0.02,8.507580286089249,0.0026839160908433,748.7310029390868
Diabetes mellitus,JPN,upper,1,1,0.0,0.02,399.6864210729204,0.0031002345763036,3421.376513241898
Diabetes mellitus,KAZ,upper,1,1,0.0,0.02,43.97045828515711,0.0026515900248316,2046.1294808677596
Diabetes mellitus,KEN,upper,1,1,0.0,0.02,18.596031124486053,0.0016779516726304,255.1766840344044
Diabetes mellitus,KGZ,upper,1,1,0.0,0.02,2.605022858813408,0.002277220386561,331.15821150159087
Diabetes mellitus,KHM,upper,1,1,0.0,0.02,12.89553672433587,0.003199154225703,659.3596065580473
Diabetes mellitus,KOR,upper,1,1,0.0,0.02,315.7747922294299,0.0042947391132337,6306.09960564349
Diabetes mellitus,KWT,upper,1,1,0.0,0.02,24.48105581390121,0.0049561407310717,4976.851211393318
Diabetes mellitus,LAO,upper,1,1,0.0,0.02,7.917440000302162,0.0028379714320112,927.2757971083496
Diabetes mellitus,LBN,upper,1,1,0.0,0.02,0.5110854434608154,0.0011482858672942,79.87774313977592
Diabetes mellitus,LKA,upper,1,1,0.0,0.02,59.60577715119211,0.0061071083602124,2712.890391975688
Diabetes mellitus,LSO,upper,1,1,0.0,0.02,0.542254959569243,0.0045762693030894,224.8024949214075
Diabetes mellitus,LTU,upper,1,1,0.0,0.02,8.000203633753326,0.0021348739839415,3342.8022443589743
Diabetes mellitus,LUX,upper,1,1,0.0,0.02,7.25082695037883,0.0030354657513414,10139.560624420312
Diabetes mellitus,LVA,upper,1,1,0.0,0.02,5.581545285382477,0.0028453816839064,3362.057720191737
Diabetes mellitus,MAR,upper,1,1,0.0,0.02,30.01132306718756,0.0033405127327067,711.4301204545233
Diabetes mellitus,MDA,upper,1,1,0.0,0.02,3.243362152512337,0.0026609820654879,865.9996004879785
Diabetes mellitus,MDG,upper,1,1,0.0,0.02,2.3825222680116425,0.0015274138985108,59.16538614781675
Diabetes mellitus,MDV,upper,1,1,0.0,0.02,1.068059775226387,0.0032131737903565,1955.2550521964472
Diabetes mellitus,MEX,upper,1,1,0.0,0.02,427.0669518906936,0.0064781454811723,2957.1221209110954
Diabetes mellitus,MKD,upper,1,1,0.0,0.02,4.772170190303291,0.0043345385302316,2388.4447244461903
Diabetes mellitus,MLI,upper,1,1,0.0,0.02,2.826146421396187,0.0013601986929944,90.53847194234956
Diabetes mellitus,MLT,upper,1,1,0.0,0.02,6.59108611101059,0.0060831550774799,14925.83089855426
Diabetes mellitus,MNG,upper,1,1,0.0,0.02,2.173934271833107,0.0013387213772294,558.3469390858603
Diabetes mellitus,MOZ,upper,1,1,0.0,0.02,6.876810005235122,0.0037623280455224,145.31888509554884
Diabetes mellitus,MRT,upper,1,1,0.0,0.02,1.280666870304264,0.0012059348682638,190.0663500299476
Diabetes mellitus,MUS,upper,1,1,0.0,0.02,6.489851606475021,0.0078216423922587,5188.500658995802
Diabetes mellitus,MYS,upper,1,1,0.0,0.02,115.83867643529126,0.0031595298648809,3117.8610215369285
Diabetes mellitus,NAM,upper,1,1,0.0,0.02,1.8177485426527025,0.0031519609578217,558.2199864975029
Diabetes mellitus,NER,upper,1,1,0.0,0.02,2.562922667192669,0.0014398753305581,60.082989188703365
Diabetes mellitus,NGA,upper,1,1,0.0,0.02,25.243788443135987,0.0008376459942406,84.66109583373272
Diabetes mellitus,NLD,upper,1,1,0.0,0.02,112.09454997842872,0.0038844925212534,6454.065570456747
Diabetes mellitus,NOR,upper,1,1,0.0,0.02,71.17621433304437,0.0070447385711839,11754.495495807105
Diabetes mellitus,NPL,upper,1,1,0.0,0.02,11.801927469831558,0.0022221461119242,351.0338822360453
Diabetes mellitus,NZL,upper,1,1,0.0,0.02,21.880689678899657,0.0028631125652775,4145.419910356252
Diabetes mellitus,OMN,upper,1,1,0.0,0.02,12.801899755556455,0.0027215684054915,2085.4555194772224
Diabetes mellitus,PAK,upper,1,1,0.0,0.02,124.11160773099375,0.0028294938749604,440.5500499646575
Diabetes mellitus,PAN,upper,1,1,0.0,0.02,26.85026229071108,0.0058966724296592,5205.968102134744
Diabetes mellitus,PER,upper,1,1,0.0,0.02,49.04355595924145,0.0038315061062955,1321.1328566262364
Diabetes mellitus,PHL,upper,1,1,0.0,0.02,197.4350787599707,0.0042142233139997,1531.3385210954914
Diabetes mellitus,POL,upper,1,1,0.0,0.02,185.5794952484248,0.0037710976966741,5160.113601579079
Diabetes mellitus,PRT,upper,1,1,0.0,0.02,28.47494283958209,0.0028381532453426,2932.8584791284084
Diabetes mellitus,PRY,upper,1,1,0.0,0.02,14.07101116707544,0.0045576775183421,1708.4107483619218
Diabetes mellitus,QAT,upper,1,1,0.0,0.02,21.36092232763602,0.0029574850386567,6196.612585708377
Diabetes mellitus,ROU,upper,1,1,0.0,0.02,-9709.889782190174,-0.4289131548221083,-545892.0923407375
Diabetes mellitus,RUS,upper,1,1,0.0,0.02,138.16865890478076,0.001501162238453,978.8865708364306
Diabetes mellitus,RWA,upper,1,1,0.0,0.02,3.925583416799751,0.0021721932100971,218.634724853168
Diabetes mellitus,SAU,upper,1,1,0.0,0.02,185.87026574857347,0.0039004430845235,4581.229048793084
Diabetes mellitus,SDN,upper,1,1,0.0,0.02,10.600905041081756,0.0020165868427942,171.4213734122633
Diabetes mellitus,SEN,upper,1,1,0.0,0.02,10.798427670058937,0.0033206795132093,440.7378953076586
Diabetes mellitus,SGP,upper,1,1,0.0,0.02,54.97966143821112,0.0029495349628242,8740.859548677534
Diabetes mellitus,SLE,upper,1,1,0.0,0.02,0.3251741489944553,0.0008845262494244,31.012148725209173
Diabetes mellitus,SLV,upper,1,1,0.0,0.02,8.085728663803184,0.0049575597136621,1186.6863914560083
Diabetes mellitus,SRB,upper,1,1,0.0,0.02,30.55312689593547,0.006353975019421,3843.0319378147647
Diabetes mellitus,SUR,upper,1,1,0.0,0.02,1.1024861600032874,0.0055662590683263,1711.8744071777217
Diabetes mellitus,SVK,upper,1,1,0.0,0.02,25.35324382396789,0.004362735914687,4796.864855967818
Diabetes mellitus,SVN,upper,1,1,0.0,0.02,8.196232680604737,0.0028657925197312,4047.087334137848
Diabetes mellitus,SWE,upper,1,1,0.0,0.02,86.3438057940636,0.0050823123695086,7996.0493800050945
Diabetes mellitus,SWZ,upper,1,1,0.0,0.02,0.9783576817296332,0.0033076339493449,692.701597896139
Diabetes mellitus,TGO,upper,1,1,0.0,0.02,1.631348742837654,0.0017969450529973,139.50132483712494
Diabetes mellitus,THA,upper,1,1,0.0,0.02,126.1954887510244,0.0030461227984633,1824.1628057438968
Diabetes mellitus,TJK,upper,1,1,0.0,0.02,7.968153487606972,0.0039508876042042,624.4174542697841
Diabetes mellitus,TUN,upper,1,1,0.0,0.02,12.901785000056762,0.0038842987394292,993.2384447157796
Diabetes mellitus,TUR,upper,1,1,0.0,0.02,192.19268243509327,0.0018877427464696,2102.0081044144554
Diabetes mellitus,TZA,upper,1,1,0.0,0.02,20.04848272396881,0.0021799535051702,218.1721173659185
Diabetes mellitus,UGA,upper,1,1,0.0,0.02,12.623574744626085,0.0023987011500458,188.05605067746563
Diabetes mellitus,UKR,upper,1,1,0.0,0.02,1.4373927071506194,0.0004945427098629,36.42947950865816
Diabetes mellitus,URY,upper,1,1,0.0,0.02,4.050734830339088,0.0019470407060947,1129.680417457304
Diabetes mellitus,USA,upper,1,1,0.0,0.02,5611.335428559145,0.0090256543015068,15705.272514491273
Diabetes mellitus,UZB,upper,1,1,0.0,0.02,54.751098556765136,0.0041811806054336,1410.770121982765
Diabetes mellitus,VNM,upper,1,1,0.0,0.02,193.73576112528283,0.0038469894871439,1840.2008425759425
Diabetes mellitus,ZAF,upper,1,1,0.0,0.02,64.12613387296412,0.0032575050841427,938.5145610042716
Diabetes mellitus,ZMB,upper,1,1,0.0,0.02,4.592912626735809,0.0020943845344899,163.54015312058158
Diabetes mellitus,ZWE,upper,1,1,0.0,0.02,4.066398126372207,0.0027653794893558,210.95741962690784
Diabetes mellitus,AGO,val,1,1,0.0,0.02,6.630500313809845,0.0013387365381501,124.88112026880611
Diabetes mellitus,ALB,val,1,1,0.0,0.02,1.7558081172294009,0.0013156187575523,651.6568900560021
Diabetes mellitus,ARG,val,1,1,0.0,0.02,57.58207067829816,0.0025115324995259,1140.3037201813945
Diabetes mellitus,ARM,val,1,1,0.0,0.02,5.344414007825097,0.0035363742371408,1827.8125757141308
Diabetes mellitus,ATG,val,1,1,0.0,0.02,,,
Diabetes mellitus,AUS,val,1,1,0.0,0.02,134.02269632027637,0.0032935915432926,4571.6511346073785
Diabetes mellitus,AUT,val,1,1,0.0,0.02,44.62258520423523,0.0033375870720796,4871.398375774216
Diabetes mellitus,AZE,val,1,1,0.0,0.02,7.800734837489487,0.0020653442351326,720.9864401551823
Diabetes mellitus,BDI,val,1,1,0.0,0.02,0.2607920645959558,0.0010236177467171,14.34545650749102
Diabetes mellitus,BEL,val,1,1,0.0,0.02,52.118845844142456,0.0032631344754033,4349.112875320077
Diabetes mellitus,BEN,val,1,1,0.0,0.02,2.377247656375084,0.0011499248929471,133.13815017585802
Diabetes mellitus,BFA,val,1,1,0.0,0.02,4.21405803083522,0.0017849830851927,133.83143711943907
Diabetes mellitus,BGD,val,1,1,0.0,0.02,73.0664316782738,0.0013377997224663,400.7988814018937
Diabetes mellitus,BGR,val,1,1,0.0,0.02,31.671980852023317,0.0058370381437252,5148.753828064763
Diabetes mellitus,BHR,val,1,1,0.0,0.02,9.527984915290176,0.0041193692599337,4582.853971740069
Diabetes mellitus,BHS,val,1,1,0.0,0.02,1.4488927829253253,0.004440869261035,3325.2033418908377
Diabetes mellitus,BIH,val,1,1,0.0,0.02,7.122607060137916,0.0043021195210052,2363.9084218451244
Diabetes mellitus,BLR,val,1,1,0.0,0.02,4.192887603008454,0.001000812358394,461.4555601383178
Diabetes mellitus,BLZ,val,1,1,0.0,0.02,0.3193724041261041,0.0047144894187625,647.3076020206412
Diabetes mellitus,BOL,val,1,1,0.0,0.02,10.867301515020063,0.0032428543192492,782.1926121414839
Diabetes mellitus,BRA,val,1,1,0.0,0.02,238.5485579372378,0.0032661138157464,1060.726558443036
Diabetes mellitus,BRB,val,1,1,0.0,0.02,0.4377846373614955,0.0045424153390239,1528.6552961958173
Diabetes mellitus,BRN,val,1,1,0.0,0.02,2.422580175357239,0.0032196389287171,5091.729141115599
Diabetes mellitus,BTN,val,1,1,0.0,0.02,0.6362288621707869,0.0016964722750793,742.6051587106886
Diabetes mellitus,BWA,val,1,1,0.0,0.02,6.733127163086258,0.0054766998852682,2274.2215779499584
Diabetes mellitus,CAN,val,1,1,0.0,0.02,138.3677084489209,0.0026807124695272,3292.0364237528943
Diabetes mellitus,CHE,val,1,1,0.0,0.02,86.88935945658362,0.0050185909694413,9311.916270985384
Diabetes mellitus,CHL,val,1,1,0.0,0.02,45.57653087095783,0.0033357318344945,2302.0798671379803
Diabetes mellitus,CHN,val,1,1,0.0,0.02,3042.4843503316524,0.0031032254168388,2102.658104169242
Diabetes mellitus,CIV,val,1,1,0.0,0.02,11.476418740359284,0.0012925790499886,300.8259534343561
Diabetes mellitus,CMR,val,1,1,0.0,0.02,6.059241611785767,0.0014464971701962,159.3502824556971
Diabetes mellitus,COD,val,1,1,0.0,0.02,8.868408619308823,0.0018120617206429,63.77887404095857
Diabetes mellitus,COG,val,1,1,0.0,0.02,0.5412610696072526,0.0015537160924365,68.02182336605306
Diabetes mellitus,COL,val,1,1,0.0,0.02,114.77266016129566,0.0048640001514009,2121.648230518763
Diabetes mellitus,COM,val,1,1,0.0,0.02,0.1065954622663869,0.0011473068610672,91.38322667976152
Diabetes mellitus,CPV,val,1,1,0.0,0.02,0.3763058436077122,0.0029910579571715,599.681924750969
Diabetes mellitus,CRI,val,1,1,0.0,0.02,20.707142368015763,0.0056057163238788,3737.806633138136
Diabetes mellitus,CYP,val,1,1,0.0,0.02,5.96485186574083,0.0041426984056572,4607.621509906731
Diabetes mellitus,CZE,val,1,1,0.0,0.02,99.1011200838752,0.0067641172033693,9287.289198285947
Diabetes mellitus,DEU,val,1,1,0.0,0.02,795.1414521379697,0.0066311414797401,9648.442494867724
Diabetes mellitus,DJI,val,1,1,0.0,0.02,0.4984205449740638,0.0015917603763222,429.70552974703145
Diabetes mellitus,DNK,val,1,1,0.0,0.02,36.35373679243701,0.003572042572084,6001.363914208544
Diabetes mellitus,DOM,val,1,1,0.0,0.02,38.3996160626752,0.0040045140940452,3194.7879828580394
Diabetes mellitus,ECU,val,1,1,0.0,0.02,27.314013867365585,0.0056740736573254,1319.179969204785
Diabetes mellitus,ESP,val,1,1,0.0,0.02,184.6252448238567,0.0034682110753569,4049.5577873120337
Diabetes mellitus,EST,val,1,1,0.0,0.02,4.921755235179268,0.0028068759784009,3944.046573263873
Diabetes mellitus,ETH,val,1,1,0.0,0.02,19.157329470760683,0.0008937329933899,119.58610325595536
Diabetes mellitus,FIN,val,1,1,0.0,0.02,35.622237652919004,0.0047727446727059,6416.741209722158
Diabetes mellitus,FJI,val,1,1,0.0,0.02,2.752190909481511,0.0084798738630194,2772.701116290541
Diabetes mellitus,FRA,val,1,1,0.0,0.02,159.53997260590089,0.0020018325289398,2383.4146444195458
Diabetes mellitus,GAB,val,1,1,0.0,0.02,3.620885341592201,0.0035230397985062,1203.309645185901
Diabetes mellitus,GBR,val,1,1,0.0,0.02,447.6738664191694,0.0053677684455538,6273.837509574844
Diabetes mellitus,GEO,val,1,1,0.0,0.02,4.665137759766304,0.0021281802459496,1238.3545156168016
Diabetes mellitus,GHA,val,1,1,0.0,0.02,14.975046038134307,0.0018075361002272,361.6159013384296
Diabetes mellitus,GIN,val,1,1,0.0,0.02,2.3662745836202395,0.0010524887673075,122.66250677483036
Diabetes mellitus,GMB,val,1,1,0.0,0.02,0.2383688746639251,0.0009515306511816,66.10548908214074
Diabetes mellitus,GNB,val,1,1,0.0,0.02,0.2967331761866817,0.0017937178179296,108.35883400694294
Diabetes mellitus,GRC,val,1,1,0.0,0.02,10.886142678217254,0.0014075338242792,1120.155081503403
Diabetes mellitus,GTM,val,1,1,0.0,0.02,25.958899462579925,0.0047956127212347,1146.157935603107
Diabetes mellitus,HND,val,1,1,0.0,0.02,8.264967543949028,0.0042206405602252,686.1700571951492
Diabetes mellitus,HRV,val,1,1,0.0,0.02,8.600468816218765,0.002246145207868,2294.676355331505
Diabetes mellitus,HUN,val,1,1,0.0,0.02,37.37341353478186,0.0032052692276436,4104.229554492411
Diabetes mellitus,IDN,val,1,1,0.0,0.02,438.7404163565996,0.0030000525557487,1428.778731181777
Diabetes mellitus,IND,val,1,1,0.0,0.02,1089.460710120831,0.0021641322309718,708.6701161761516
Diabetes mellitus,IRL,val,1,1,0.0,0.02,211.39648117321784,0.0054451315961045,39480.59290801796
Diabetes mellitus,IRQ,val,1,1,0.0,0.02,94.97136685487054,0.0067789504711109,1712.7665778633925
Diabetes mellitus,ISL,val,1,1,0.0,0.02,1.828464523119999,0.0026235589185077,5025.325060107184
Diabetes mellitus,ISR,val,1,1,0.0,0.02,59.93356944370776,0.0042007824754609,5618.714084742104
Diabetes mellitus,ITA,val,1,1,0.0,0.02,182.34320405153173,0.0030346744990851,3147.7935324237046
Diabetes mellitus,JAM,val,1,1,0.0,0.02,3.453784521111332,0.0050560777533651,1142.6043623655196
Diabetes mellitus,JOR,val,1,1,0.0,0.02,7.231595147153626,0.0022813765988957,636.4347211898844
Diabetes mellitus,JPN,val,1,1,0.0,0.02,341.0657825168516,0.0026455337884993,2919.574937375039
Diabetes mellitus,KAZ,val,1,1,0.0,0.02,36.07697450756159,0.0021755821854293,1678.8126391976864
Diabetes mellitus,KEN,val,1,1,0.0,0.02,15.652080620626526,0.0014123139868778,214.7794873149861
Diabetes mellitus,KGZ,val,1,1,0.0,0.02,2.0092324126859933,0.0017564010987573,255.41956763450384
Diabetes mellitus,KHM,val,1,1,0.0,0.02,9.540439940222855,0.0023668141468071,487.8106944943768
Diabetes mellitus,KOR,val,1,1,0.0,0.02,268.20959557285744,0.0036478220206204,5356.211029165751
Diabetes mellitus,KWT,val,1,1,0.0,0.02,22.317017438583434,0.0045180354950457,4536.915242472147
Diabetes mellitus,LAO,val,1,1,0.0,0.02,5.247648467044288,0.0018809964375026,614.5947951657599
Diabetes mellitus,LBN,val,1,1,0.0,0.02,0.3294560473082208,0.0007402083699683,51.49081403009979
Diabetes mellitus,LKA,val,1,1,0.0,0.02,37.1155507146026,0.0038027973276497,1689.2728480181886
Diabetes mellitus,LSO,val,1,1,0.0,0.02,0.3962595717744956,0.0033441658436974,164.2772256839453
Diabetes mellitus,LTU,val,1,1,0.0,0.02,6.368771079943085,0.0016995222010206,2661.1250456201456
Diabetes mellitus,LUX,val,1,1,0.0,0.02,6.416399339428528,0.0026861433288995,8972.696567972413
Diabetes mellitus,LVA,val,1,1,0.0,0.02,4.081688475499802,0.002080778894335,2458.615230877122
Diabetes mellitus,MAR,val,1,1,0.0,0.02,25.99038464521704,0.0028929484595172,616.1122066298468
Diabetes mellitus,MDA,val,1,1,0.0,0.02,2.6204281789406854,0.0021499024962905,699.672022229236
Diabetes mellitus,MDG,val,1,1,0.0,0.02,1.682017325502129,0.0010783263917412,41.76968497075349
Diabetes mellitus,MDV,val,1,1,0.0,0.02,0.901222087660449,0.0027112557354266,1649.8318548469083
Diabetes mellitus,MEX,val,1,1,0.0,0.02,378.8767629916729,0.0057471522421241,2623.4407789732813
Diabetes mellitus,MKD,val,1,1,0.0,0.02,3.570543471702865,0.0032431069376801,1787.0372133254748
Diabetes mellitus,MLI,val,1,1,0.0,0.02,2.013265674314766,0.0009689665468573,64.49701133191573
Diabetes mellitus,MLT,val,1,1,0.0,0.02,5.86478927953355,0.0054128290972478,13281.09685833704
Diabetes mellitus,MNG,val,1,1,0.0,0.02,1.6866339544474336,0.0010386390056199,433.1901465585346
Diabetes mellitus,MOZ,val,1,1,0.0,0.02,5.766487751044106,0.0031548666566909,121.85585616891233
Diabetes mellitus,MRT,val,1,1,0.0,0.02,0.9684992805603484,0.0009119834981275,143.73692919767777
Diabetes mellitus,MUS,val,1,1,0.0,0.02,5.127965114113819,0.0061802814231621,4099.700884892558
Diabetes mellitus,MYS,val,1,1,0.0,0.02,91.40297562385034,0.0024930398042303,2460.160835049656
Diabetes mellitus,NAM,val,1,1,0.0,0.02,1.5700269560087947,0.0027224137728344,482.1461305670777
Diabetes mellitus,NER,val,1,1,0.0,0.02,2.0276611092375525,0.0011391600875423,47.53477038701288
Diabetes mellitus,NGA,val,1,1,0.0,0.02,19.8599055137572,0.000658996581954,66.60495383791147
Diabetes mellitus,NLD,val,1,1,0.0,0.02,99.3995365271388,0.0034445631507511,5723.125045264194
Diabetes mellitus,NOR,val,1,1,0.0,0.02,67.22745752721106,0.0066539063298383,11102.37252856106
Diabetes mellitus,NPL,val,1,1,0.0,0.02,8.67711527715561,0.0016337855003039,258.0901696045676
Diabetes mellitus,NZL,val,1,1,0.0,0.02,18.755109918282685,0.0024541269794607,3553.261218778862
Diabetes mellitus,OMN,val,1,1,0.0,0.02,9.140890290717742,0.0019432708182615,1489.069628235381
Diabetes mellitus,PAK,val,1,1,0.0,0.02,85.62853019627319,0.0019521574665067,303.9494366887312
Diabetes mellitus,PAN,val,1,1,0.0,0.02,22.78216528101025,0.0050032645657598,4417.209205123189
Diabetes mellitus,PER,val,1,1,0.0,0.02,44.3346992752077,0.0034636287616441,1194.285910870689
Diabetes mellitus,PHL,val,1,1,0.0,0.02,170.46233769783277,0.0036384940416715,1322.1335628509576
Diabetes mellitus,POL,val,1,1,0.0,0.02,146.17012712228856,0.0029702733536134,4064.320037612919
Diabetes mellitus,PRT,val,1,1,0.0,0.02,24.518823134374816,0.002443839056775,2525.3865734873707
Diabetes mellitus,PRY,val,1,1,0.0,0.02,11.414558565953538,0.0036972379838327,1385.8815340514552
Diabetes mellitus,QAT,val,1,1,0.0,0.02,18.773158131144744,0.0025992011697625,5445.925328722412
Diabetes mellitus,ROU,val,1,1,0.0,0.02,-9717.524806042553,-0.4292504153102419,-546321.3350241601
Diabetes mellitus,RUS,val,1,1,0.0,0.02,113.84702695198388,0.001236914790772,806.5745639881444
Diabetes mellitus,RWA,val,1,1,0.0,0.02,2.729715454981262,0.0015104683169976,152.0310547658177
Diabetes mellitus,SAU,val,1,1,0.0,0.02,165.04132789846923,0.0034633528040086,4067.848736185791
Diabetes mellitus,SDN,val,1,1,0.0,0.02,8.29942913433075,0.0015787821445561,134.20547917666764
Diabetes mellitus,SEN,val,1,1,0.0,0.02,9.216877671995842,0.0028343290149561,376.18692189114125
Diabetes mellitus,SGP,val,1,1,0.0,0.02,45.9002268816673,0.0024624437555185,7297.379174951517
Diabetes mellitus,SLE,val,1,1,0.0,0.02,0.2317699926275959,0.0006304518453941,22.10411099293812
Diabetes mellitus,SLV,val,1,1,0.0,0.02,6.199020862065872,0.0038007726165119,909.787355380458
Diabetes mellitus,SRB,val,1,1,0.0,0.02,24.45317555717946,0.0050853998402535,3075.768151891961
Diabetes mellitus,SUR,val,1,1,0.0,0.02,0.8659441443590441,0.0043719999588822,1344.5861477020608
Diabetes mellitus,SVK,val,1,1,0.0,0.02,19.355551394515167,0.0033306648965208,3662.094085351556
Diabetes mellitus,SVN,val,1,1,0.0,0.02,6.729762298612488,0.0023530447714803,3322.9822556066674
Diabetes mellitus,SWE,val,1,1,0.0,0.02,80.55388478027075,0.0047415098427233,7459.861590888671
Diabetes mellitus,SWZ,val,1,1,0.0,0.02,0.7223445873031178,0.002442104278126,511.43795280668377
Diabetes mellitus,TGO,val,1,1,0.0,0.02,1.1154652261740416,0.0012286948016261,95.38664098906756
Diabetes mellitus,THA,val,1,1,0.0,0.02,105.63307533186864,0.0025497846414703,1526.931976601055
Diabetes mellitus,TJK,val,1,1,0.0,0.02,6.174941988353538,0.0030617509811288,483.89398655889687
Diabetes mellitus,TUN,val,1,1,0.0,0.02,11.216024666940994,0.0033767723206529,863.4609006457077
Diabetes mellitus,TUR,val,1,1,0.0,0.02,160.09270144028858,0.0015724523539479,1750.9311573230034
Diabetes mellitus,TZA,val,1,1,0.0,0.02,13.174609175511444,0.0014325291268584,143.36907280536514
Diabetes mellitus,UGA,val,1,1,0.0,0.02,9.167334675357225,0.001741954769032,136.56771470539036
Diabetes mellitus,UKR,val,1,1,0.0,0.02,1.048936301855362,0.000360892189457,26.58438666359774
Diabetes mellitus,URY,val,1,1,0.0,0.02,3.570313993380043,0.0017161199065871,995.6992919621922
Diabetes mellitus,USA,val,1,1,0.0,0.02,5199.336336681929,0.0083629668854431,14552.149858390125
Diabetes mellitus,UZB,val,1,1,0.0,0.02,38.134517110409,0.002912221079442,982.6111032243032
Diabetes mellitus,VNM,val,1,1,0.0,0.02,141.04217908898804,0.0028006588822202,1339.6903870032677
Diabetes mellitus,ZAF,val,1,1,0.0,0.02,57.21109107426758,0.0029062319648487,837.3098264509448
Diabetes mellitus,ZMB,val,1,1,0.0,0.02,3.191374831811165,0.0014552783026173,113.63550127677829
Diabetes mellitus,ZWE,val,1,1,0.0,0.02,3.3689327827609405,0.0022910638183814,174.77417229232063
