"Data Source","World Development Indicators",

"Last Updated Date","2022-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Lebanon","LBN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.23602590745359","-16.3590279795685","6.46453717755922","7.47265056826174","10.2838370609524","14.7498293907227","8.0544156001591","7.43854339140415","4.93641026968703","2.70092702974349","-2.52620197947203","-2.47292127717641","-3.50100382015601","2.37873010869174","1.64532949426858","-1.29494776393641","-3.98999139738761","-3.51255582421804","2.4708049934976",
"Liberia","LBR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.780947255113","49.312245984533","43.2931656564249","62.2848601692179","67.9827274993767","63.0927778194871","67.3270396248535","","","","","","","","","","","","",
"St. Lucia","LCA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","20.9499238529415","20.3358275806112","20.1742747585251","20.5625188092562","19.7320723766062","17.6238432116886","17.1946434422885","18.893483733387","20.9076092912585","17.9707950225445","21.3851558937432","22.2176903823578","24.9970567227163","19.1609814895754","18.2643648483179","17.9995791048061","18.7852940522814","19.6605617798999","17.9111673897672","17.5885757492271","17.4891390947639","16.8077241022818","16.2033292362507","17.5391057780697","16.7265736292716","18.125250487099","18.4423731079423","19.8410326373927","19.8637034262768","21.7247030036529","22.0047866559888","21.6263805503389","19.3028418727421","20.4621624163347","20.7263066707675","19.7039791613555","18.6791327329563","17.6835810458821","17.4591830707216","17.2475418226578","17.261170370799","16.7342508656989","17.0522201678051","18.3830209525928",
"Least developed countries: UN classification","LDC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8402707466584","28.0439528297646","28.5366931173938","29.1264597073849","25.704088815655","28.1546804975061","28.9473176579382","29.1525031348405","28.1019091635414","28.4755580836097","26.6538795082299","26.6646409595748","26.9504631326207","26.8427449681004","28.6664197059337","27.4431951883614",
"Low income","LIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9119770779374","18.2181382680144","18.4393456573009","22.8523839458088","20.9893949988885","22.2873080110012","22.5246444090778","21.7036575215854","22.6836550187732","",
"Liechtenstein","LIE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","7.5378968253329","2.90848495181827","5.13147609610745","11.152297767894","22.6759951605011","25.7361373345608","26.7738705113655","28.2823510501396","26.6921675598348","24.1453333033038","23.703547206871","23.6840902465218","24.1640400140395","24.7039959342489","23.5804371805055","23.7004914622853","23.6126895634343","24.4536902107428","25.6181385780873","24.3792730381113","20.8315705549209","21.6005400889675","22.2026475945407","22.6472440552396","23.3865400469894","22.0996558981927","22.954101782154","21.3112687900827","21.6561549503201","22.1188973193084","24.1626061753552","22.6868814923707","23.6266037933455","18.0331275480753","23.9298766713827","28.4579423477703","26.2857952109589","33.301778893581","29.8637745173114","29.8046427846382","28.8235140075609","25.7306893038856","28.9598979351927","26.7007081273901","24.7064680104789","23.866350368142",
"Lower middle income","LMC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","25.7099152897198","24.7087320239747","25.6349387125991","23.3157798601418","21.9956453146487","21.4276798384965","22.8199716108081","22.614319108027","24.8431860841987","25.1171590935363","25.5971438720721","25.4030618485688","26.7947464414718","27.2207892771795","26.8020597993095","26.3859283094323","26.7375142945797","24.7581438608238","25.4304525287161","28.2009260153143","25.9603819056092","26.0544296097809","26.4499977618807","28.4251351620506","30.5488047334808","33.006339028712","31.0750414949245","31.3405219473368","29.3804742287678","30.8769929059355","30.2841729277522","30.6049852097552","28.7946495802538","28.5616432611555","27.2919422571169","26.3982356280349","27.1736594863516","27.3731045475506","27.1801480305592","26.6598581203164",
"Low & middle income","LMY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","27.9339427133242","27.6799982503056","28.1062254202514","28.7948373657131","27.99682558369","29.4363077770012","30.3808370301012","30.2010321387733","28.8396570073222","29.6068904599256","30.5655189646376","31.5905104628605","31.6538903909266","29.9589131682043","29.3650774381168","29.4267769269943","28.3149152996943","27.987962738718","29.1213406813392","28.9030662563505","29.6892637112917","31.2622918405125","33.4879076555247","34.0945656733553","36.1230952240308","36.5496836436464","37.263427343526","34.863672981413","36.1341637366923","35.5404528759577","34.9700661193167","33.7081380449385","33.717558805451","32.3742094837451","31.5855538532729","32.1839171343059","32.2579746190952","31.732130739775","32.1568156201284",
"Lesotho","LSO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","10.612598827959","12.6170311481103","25.2237334777947","38.6116807416807","32.6640103965723","49.5581042651763","38.0293653129004","","","","","","","","","","","","","","","","","","","","","","","","","","47.0252312530774","47.644275264991","34.2463672355566","24.1080299656062","17.1305559374039","21.335553005767","25.9834867696701","28.5403253422337","27.2010679130622","19.4308172274979","10.3307305627043","17.7213445546224","20.1647535584842","",
"Late-demographic dividend","LTE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","29.5730549699576","28.9986758578426","30.8559970852637","31.4231768141659","31.4028089304221","33.7836635818218","34.9505260863951","34.8763737055469","32.5910726256753","31.130813323542","35.5008352458964","36.4443842887132","35.8844149689812","32.7279871126663","31.8457330375242","31.7956071997565","30.4821950473335","30.1660238927364","31.1235739402743","31.4994465499392","32.207314292042","34.4701355456079","37.1275300742906","37.4241678431722","39.1550394635847","40.3302466265825","40.9497008852902","38.444631607352","39.8610742271939","39.3072612957009","38.560176384918","37.5468593430425","37.4368477076592","35.8562578120687","34.8852901368155","35.4523941959274","35.440212515161","34.7104909072192","35.287755826754",
"Lithuania","LTU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3821244002333","12.492171369217","14.9236114446359","12.8302852864938","10.5134386963459","12.9499928996497","14.3709155715019","15.6719696013065","15.2598770380209","15.0711520097296","16.8682737877318","16.3544184634956","17.0015707561425","14.9078332019954","14.7271806375687","18.3252826217857","18.3051651819064","18.1843334568838","21.2212350472642","23.0841784648921","18.8277321399219","18.1356232428566","19.7482708013332","20.6408315795119","21.0452343249725","20.8048976588995",
"Luxembourg","LUX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2502048813047","31.731804949973","30.4590298549281","27.3884395161634","23.8877631114279","33.1467154492797","36.0822554631918","28.904777108918","36.8552866793667","29.8802165865027","11.8027216632435","17.9355597555482","18.6046660093536","25.4477453610924","22.391745698747","24.125819136693","17.8092692277731","19.5755992045755","21.68179425871","20.0081965331531","15.9220051804092","21.2212543209623",
"Latvia","LVA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8745347528426","12.2229753716465","13.9452383142722","15.9598489023892","12.5588633288227","18.3573126846503","19.1953048975853","20.2128369431131","20.9624709621935","20.7249207144088","23.3961032613707","19.201038519272","21.1095431519898","23.2227729070582","30.2962938692537","22.1562554051455","22.4416521318939","23.8727424434519","21.8308352044332","22.2696160375257","23.1686127918826","22.7703315987544","23.3072052772221","23.0545009604171","22.586765600289","25.2219086787502",
"Macao SAR, China","MAC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4177413355307","44.2531630967409","49.0246847631397","49.1917800737399","48.4127697781495","58.2321494668739","45.9662221685428","46.051944092108","52.1667454360023","54.1535516136043","53.4807538862217","53.4042679892355","52.5020984673055","48.6593266891472","48.3577774435322","50.317488114631","50.2294211918281","47.7905881076915","",
"St. Martin (French part)","MAF","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","19.7524788488346","14.8327211791953","16.205318473326","16.0286803944381","15.7886366337006","24.8185464346193","22.575236895685","23.4866984432413","21.9110537440498","25.2816991002827","25.2617821400205","26.5104960834298","25.9264544420047","26.9863909023048","27.7396529723993","30.4395606809278","26.159964982144","26.5712451390876","24.881158140427","23.7629804284342","21.8452207105256","24.5868241187377","24.7617986915762","27.517148601118","25.5051627859475","25.1926964870304","31.767234530857","30.8547806957002","32.2651663241555","32.757825875826","32.3859233304056","33.5847833322395","33.9298351375716","34.1671196615156","29.7782765462147","29.7147576217273","28.0686847629738","25.2514352564","27.0256836138385","26.5402203421257","28.8505432217252","28.2508918892289","29.1474860183563","27.8070140637269","27.7993856060042","26.8698181322842",
"Monaco","MCO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4659782121643","8.71251517470891","4.67822970401704","20.2956529184549","18.3000328972872","21.9649856171664","21.2666460304902","16.8676374524784","24.0443579888861","22.9028943588654","21.7766845846181","23.8655679805353","23.3250335335813","14.0552166155498","17.0056690485398","13.9655998441029","16.7550033378781","19.7224303731482","20.0633202527323","17.7907648372862","18.4104130009021","16.8620296276478","15.220735197672","16.0958556084902","16.7581023234498",
"Madagascar","MDG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","5.50500709983745","5.15619384743399","7.60537635428738","6.67717247541205","4.93685516270587","1.14841611435708","37.7085851136837","29.4840492289315","21.3879907785219","21.9038923665885","23.3070027913769","15.3127962783103","18.5510008862569","22.4784848020841","14.7702797859273","40.0771875905193","31.1855026621397","25.8113427083214","32.8045672291531","33.5255806571388","27.6911877890334","4.47797529196723","8.65011640590183","6.85866184866433","6.98031309924764","8.09353340983663","7.72252600210977","14.1505598958144","5.78823424733903","10.1798207553407","16.2989937319684","10.3949270868452","14.9656718628849","19.1042719563557","23.8268106638607","17.9350348134088","16.8505335115346","16.0099133890095","13.3381469467631","8.7624319068582","14.5171739064537","12.9239848956937","16.016513687401","15.0799621943092","18.7537539348735","16.0148453981258","8.72488582127995",
"Maldives","MDV","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5419330613815","24.2624298314217","15.7629927740237","20.4673274553877","19.5929769072707","17.3863300472452","9.38362177721116",
"Middle East & North Africa","MEA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3260294098834","26.0331886208125","25.6086983721527","21.3145364925523","26.0491290432505","29.3890179535205","","","","","38.6070293199739","40.2022891570885","39.7361466422956","42.2882222213205","30.4248922163546","34.4875342159937","39.313964839994","37.9097459834288","36.343887208842","33.4805391322341","25.2986049280398","25.1647779853438","27.8553419425863","30.5963192175583","29.9817058530634","",
"Mexico","MEX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","21.8240612777053","26.107777565126","25.3516406264648","26.0978683497189","28.497867316839","26.3425666721832","26.7218705532649","20.9713588013686","25.7444598797637","20.5609517437729","19.7277263697309","19.8222349003495","18.215823252517","16.4462625060723","19.9051128407971","20.219051531662","22.6125756297987","22.7076619301835","23.5339117210068","23.3647292135384","22.4290843408721","21.3877142650779","20.5985137222477","19.5646364010841","19.101334190178","22.1001478043402","21.2854300899013","23.5333730811382","23.2567661101024","23.2230341619123","22.9821827570493","23.7608402294741","23.8271483931619","23.2822856543621","20.1528770684298","21.2648470499752","21.7615081977998","22.2992321469512","23.1689349008809","23.6819982588217","23.6503350797224","23.7076274192663",
"Marshall Islands","MHL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.785535559996","27.3314210358036","28.1015868712757","22.0564743787052","25.3418846947654","26.8858024846829","26.1587197200251","15.8602033042172","18.2466455637391","24.8345527376188","33.0003958016324","29.9004532955786","17.8965577954681","17.2606830695042","","",
"Middle income","MIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","28.0867827676119","27.8212628089325","28.2669958826683","28.9603292367809","28.1333322745289","29.5802604632177","30.5327202148967","30.3342007992118","28.9839462822465","29.7652099142187","30.7104718758918","31.7420303599335","31.7759713514817","30.0864053961297","29.4843032918651","29.5271229018065","28.4125009364592","28.0913297513766","29.2098992842974","28.9734664650787","29.7660962687813","31.3387666665896","33.5689769884169","34.2554375943152","36.2966859127694","36.7172773496034","37.4372091041998","35.0204490357345","36.2991180695939","35.7078658323591","35.1494686436094","33.8716483925938","33.8386611601481","32.5011036994127","31.6892519253312","32.291756524045","32.3758065871207","31.8277453124071","32.247117485177",
"North Macedonia","MKD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.198958509211","6.04953205767059","3.88018156212303","7.24878117333878","21.8997673107515","12.6450669178434","13.064203867428","15.7129341571938","14.572942158517","18.5522698836523","21.8994107557084","17.6397385079784","16.1994485097201","20.4184181322408","23.7994400573382","25.8709272323844","26.6611254598929","27.3758328469307","29.7300217101017","28.4777507886698","30.0343437179627","31.6203724135832","32.4421157263103","31.5342728636724","26.3429280332231",
"Mali","MLI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","7.27638615057734","8.9184726164785","17.5336198413679","5.79142133560088","8.62820494603657","-6.98654967473634","-9.36796294973793","-8.82234808311573","-8.93714777212348","-11.6065126037088","-3.01814085507969","2.37406634390647","10.7334254545922","7.67620769048878","15.8692338793219","12.2292123113427","9.81700820112179","11.2692241831409","8.23062321706922","13.6712351395476","10.4987875569174","9.84901779313885","14.265824024912","14.3180047972596","10.3735664537628","9.96056530767326","12.0363476954052","11.6609178698112","14.7241127747323","13.8721610869865","13.0677249946359","18.0507160093912","16.7635013709804","12.8531126117638","15.1894878209893","12.8168205631691","14.28927916908","16.4651498449987","16.4885449920599","15.4312664332472","15.4315955488957","16.7153235478939","14.3497031357233","15.5550412918145","","",
"Malta","MLT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","23.6015690831105","20.1118854246611","16.4118375223235","17.5554914635423","28.2675457167183","31.9824340907086","26.6092254401579","28.1907682301016","30.0194232788448","31.1148363670789","35.1192601335836","32.4823864645229","28.8202145299208","29.1764418768309","25.0614494280013","25.6191340072316","28.5731107313878","31.4030719390182","28.7776115980027","30.7575702615983","31.0568814541356","28.6060520444678","26.6388671500227","25.9118160790848","23.4115078524121","18.9890772512696","20.9600728787345","19.3391387120253","20.8970689622503","15.6834834217124","17.0120310069936","20.4246251095551","18.7698326688882","16.2931148050107","14.8720133373511","12.3344568812576","14.2997999448804","19.5319373259316","15.3432838957085","18.3088420332999","18.2692437933279","17.7959822434407","20.681757020827","24.7911240023044","27.4680747831496","24.8986720225746","28.2681478041121","29.0769460333236","28.3045533389973","22.7681643634238",
"Myanmar","MMR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9779913782232","20.9871107361446","32.4887481095275","34.1606363086919","33.5038494532257","31.1168802775755","30.8398941268855","25.3035515320858","25.6279865064303","26.065771822749","29.7738411910667","",
"Middle East & North Africa (excluding high income)","MNA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","28.6482268135124","25.253493839859","27.0819193828171","26.0300946837102","","","","","","","","","21.8900195712394","26.3409776914294","","","","","","","","","","","","","","","32.6117696630977","34.2922924223892","34.6125603910291","38.0901371991139","","","","","","","","","","","","",
"Montenegro","MNE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.59698158826554","-8.2902914024508","-0.759757319573659","1.16671448218254","4.27485170892125","5.13066599966824","8.21970211697864","7.80731904497304","9.11751390901809","9.86524057619671","14.168389171509","14.8988879122857","17.6869350618224","5.22890547376084",
"Mongolia","MNG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","22.3163961522978","31.2268530121001","21.0470786618795","20.0318229851454","19.2525758482265","13.5961825838427","8.48894310013245","7.94717598266925","14.913955403034","23.3844506923707","25.4820987839473","36.4969687102174","41.8019383761052","40.5622706142299","38.7934383441302","33.0326328586569","37.1639737258024","30.8669002871163","33.4377596402418","17.4236104003291","17.91789010489","16.2829130459961","25.0380731189471","33.6577946602172","39.557573888151","45.957424893474","41.0316798291304","29.9614888370536","27.2284559140489","26.630448418387","30.4035884584685","27.6982751034932","26.2800520170586","23.4455755187542","16.4005594344768","16.9760932697217","17.3583211861114","22.1408945209312","20.2586266607339","16.3069664720068",
"Northern Mariana Islands","MNP","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60767812347211","10.4190880198825","12.4459314200942","13.7061242113414","11.7985911583733","12.4019263373571","14.0022331940352","11.3159537552424","12.3506598669751","10.5644309733931","12.6428568821895","10.2309209919453","12.4717920127097","12.8691031875387","18.2992880559536","",
"Mauritania","MRT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","5.37641440124838","-5.32039254956439","-8.27324121640628","1.3641591817841","-4.58377706512823","-1.04245361397744","2.48358961887971","-9.07236935543371","-5.45109902416179","0.704289539118231","12.4830638157767","8.74534898613512","10.8168107055098","15.7017119626928","13.7928610058453","6.58772126846858","17.1996103322876","14.9134514990934","7.52961993232232","43.1637445649753","16.4697304198919","18.5476717210153","10.824477330502","17.7878200050244","","","","","","","","","","","","","","36.6870078203028","35.5290034032758","22.8699968794915","21.473160935884","27.9777954745937","30.3667304997664","32.434951199333","36.0186453408249","33.2482951699442",
"Mauritius","MUS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","25.7653023045805","20.5806668325084","19.1435024826221","19.1884802058133","10.405889232495","12.3616344271931","14.3539296195798","15.7094726946274","17.1309124583811","20.78469499406","28.3654929922803","29.0520967310098","28.3861438970567","26.3779603958508","25.8215092421225","27.5821782161181","29.0609012888584","27.7179737740082","25.2477778220857","25.1932823174942","25.6173935004738","27.1285027312335","26.5872785834221","25.6232367779839","26.8691092254066","28.6840311212074","27.6085488329353","25.9630587859447","23.1052755059967","18.2858901566187","20.8696482239584","25.4248725155133","19.2439801949145","15.8549324234255","13.9151603923889","12.2974397239495","17.1651095779219","18.0709784352048","15.6311945039078","16.0717260371685","16.4670780985152","17.8580262985804","18.0554865699466","18.2929030803637","14.2452310263534",
"Malawi","MWI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","23.9565959930721","20.2748430620124","28.082603396391","27.2479890162672","27.590669538653","33.3512834086016","29.3183011356147","25.2443032356239","23.9237046291844","26.3656241553947","28.6499069712","25.6266938143166","25.6208586791231","31.0488956444526","31.6553031015439","30.6804845082962","30.3826828385298","29.2782620146207","31.6964750314478","34.7131731868697","35.0914161292647","33.8932551687612","37.0407234800784","37.0205449212701","39.8491589952669","38.305980768975","35.9173795808654","32.2517790339186","32.7350846657081","34.8526514617844","35.1374966248144","36.8157483611346","38.7964569396365","38.7668208279106","38.517730563759","33.3634439700079","33.46645758501","34.0818052507263","30.9153501037397","29.4198450242489","29.3665476930812","28.3991448404827","28.3849986786073","28.3360440951911","26.1282696399721","24.5407799251998","23.9667094867166",
"North America","NAC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","21.5205226172877","21.4503097362415","22.0317752673241","23.7446173553589","22.8133435449768","20.9379762436355","21.5049028838179","22.0783545553462","23.1692776625709","23.4030576067135","22.2030833619991","23.2874998323324","21.6293629864626","19.8213974827694","21.828230476568","20.3827520354704","18.9641743820236","19.6710722877128","20.6667292527631","19.786533589994","18.6764750811005","18.5015260130453","17.3761134992833","16.8631871860076","17.7823611731054","18.7701947679031","19.6284590797914","20.7778964540964","21.2407864120061","20.9320731749004","21.0499263439794","19.8861816049765","18.618741868694","17.7774282833266","18.2111315818338","18.6346786126679","19.6274213582221","18.0008187270949","15.8608138547209","14.2483835212294","15.6998686242684","16.7143681616571","18.8612683755331","19.3099352811586","20.3846879669399","20.1601004603","18.9676504428081","19.5545851117923","19.6438283234063","19.5456096028239","19.224440924138",
"Namibia","NAM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8168811835679","26.6906316861777","28.8773481499116","25.7143485319784","29.4026354109367","30.4931757925265","27.8038126358631","24.7495213980329","26.6111109728867","23.7084865219828","27.6450698157248","22.3277804103075","26.2651401428426","26.0294491444036","30.2850687565233","30.4930770069267","35.4893561735821","28.260130287626","26.6659901865634","16.5280028204322","18.5705609697718","14.7680665827362","14.9729132448822","19.1987411794232","22.9385506691597","16.2890488456936","6.04445896180633","13.120978065445","11.6490841178925","12.5971298055723","16.2701228032661",
"New Caledonia","NCL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","5.39984175326093","7.74706478271263","10.3134878069067","14.0217954733714","20.7297538828907","19.1165716403558","17.1245373205938","10.0569962813606","6.71018125685125","9.0007556067583","2.387711780473","8.32128862033836","9.91524167480259","4.36328002418076","13.3147907606217","6.82015799596175","6.88181851445108","8.24625941474372","6.09867479137495","5.45088339913817","9.53600504169242","8.51020777583324","13.5535760858659","11.5355489798542","13.44361276236","10.560268219381","13.4482022037859","15.254855535995","14.5934126732026","14.0071111159253","12.965343318395","20.2128006693134","20.6655827236479","18.6399407706704","21.6881708687905","16.4703765427619","24.2885980489039","22.1802289819247","23.3068712200904","24.1926348124122","24.9747106594137","24.1696426929415","21.3042274567354","20.4442784007602","22.9796796014265","24.9629164167144","15.7107090058231",
"Nigeria","NGA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","87.0959764481988","84.4904256432329","75.6718270645917","60.7502642600778","48.4530318531646","53.4639089137145","51.595966117801","47.9898752884609","64.3545884548003","59.0245544412326","56.3923585162532","48.9053038797466","45.3745620609491","40.6391144583519","41.5474222135551","38.6291137305608","41.2831759990412","33.2672503822651","46.2426664225315","50.6504509025369","34.061467412903","29.1159925901111","27.2555481632903","30.1528663534117","36.2116448822174","49.902950200824","26.8111059085181","31.9507681611263","24.8262126637491","24.350861796866","25.2317297669555","33.1571118182467","19.2853720051746","22.4620910058441","17.002188484626","15.8458573539154","18.265087664429","19.2625866679991","22.4444002351489","22.8724937457319",
"Nicaragua","NIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.65950445528925","3.28807132778913","4.94468329545488","7.53722255545643","11.8431867984345","13.6636376739752","10.3666953207717","9.72687065663131","8.61012646034671","9.68116124551413","12.9766935634407","14.2129208682132","15.1227633501069","15.1705304086863","16.5287544379777","14.634584782364","15.8725876975387","19.0196782932827","19.2612592078841","17.9499912348543","20.6313874411079","23.4886924910916","22.5109864803385","22.4174371291741","22.007374585146","23.4150072730755","26.6841564843846",
"Netherlands","NLD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","31.496596802766","31.1020771742036","30.7604309693175","31.1222338835421","32.2065674689351","30.5167241200537","27.3308034343444","27.9220225154738","26.3888115772622","24.8562948121549","24.7861812430685","24.7681266506145","24.8790808875229","24.3646426435846","24.9251211360767","27.5918232096046","25.5940807773617","26.0825042030747","25.9384388328328","27.1871702702899","28.5741047141302","27.277138782461","26.8124124051811","26.1398805058345","26.4449077120372","27.4295102275324","28.4598108042989","28.7802549392634","28.7418372512709","27.1375142070672","28.5705312658905","29.4145689999645","27.2427830278592","26.1919774245593","26.9526607718148","26.9936046459882","25.7006984981335","28.2360119812702","28.1269409157663","26.4385295785014","26.0545223615665","27.2002042824414","28.6592811601694","28.8237374743268","28.0656088029181","27.1074858728996","28.7774596654616","28.5478492503122","31.4221950525506","31.7989011678541","31.4659024323059","28.7263201418562",
"Norway","NOR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","30.0892281103451","28.3801602881499","25.9519353241969","26.4739697111724","26.6632720281509","30.5441229048353","31.1694127486405","29.7622425786689","30.3136333151099","32.8056482349183","32.1160329719422","26.9274863056084","26.8436164717897","26.283316151861","27.117501032029","26.784216409129","25.4775544667353","24.9079750053941","24.9143136761247","25.8322594770228","27.5757573547976","29.5078096170372","31.1992121723991","27.9736835844743","30.0578228944739","36.5510431463913","36.3988119664708","32.7446112681007","31.584051568412","34.0640320949889","38.8634224871684","40.328847116268","39.5921441653517","41.8894514123485","35.5385134735521","36.6139416714548","38.599669201067","39.0842893301423","38.2498644470569","38.7298931601154","35.6093164267535","32.565959087514","33.304719177309","36.0207068899366","32.7305193979446","31.9559257891797",
