Country Code,sex,age,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MHL,F,d10,2962.184175078378,2957.3300923016445,2961.6378101649,2971.82056519555,2985.083420780191,2998.640475730054,3009.109881790604,3014.289792390119,3013.621338640926,3006.2417089078367
MHL,F,d15,2719.128831894896,2682.9225252396177,2656.225020857069,2638.939002345384,2630.911613092441,2631.8732317306885,2641.7166832932503,2659.13662551914,2681.2951158531814,2705.7523115107697
MHL,F,d20,2558.905925387174,2520.465390921456,2482.6466509816128,2447.228540617717,2416.041273498451,2390.740719046817,2372.423244512052,2361.639588506224,2358.4778826344773,2362.9640251437727
MHL,F,d25,2396.681156938149,2388.4819763913306,2373.3733602235598,2353.895718253917,2332.2561544034666,2308.963241146484,2284.363385428755,2259.571729058763,2236.257669764657,2216.1705334074127
MHL,F,d30,2042.5996450651812,2094.344306404365,2140.375896884508,2176.380490584581,2198.4468098532984,2207.9052393051525,2207.786342275833,2200.846911718779,2189.422180883017,2175.5766930362406
MHL,F,d35,1684.2300012773487,1721.9206440296216,1763.8291489315404,1810.4063019288055,1861.947296948728,1916.2682617523944,1969.417656892814,2017.2158170938023,2055.531762117629,2080.5900097262643
MHL,F,d40,1440.0345805346503,1461.1951313514971,1485.2534251115997,1513.0563123663535,1544.9911832247644,1580.1966368707178,1618.888957694629,1661.5387550939056,1708.5932304231394,1760.356981040776
MHL,F,d45,1223.748239200978,1242.2456345031478,1261.8328399220377,1282.2321030510293,1303.077382611203,1324.3148606935192,1347.182923323611,1372.6648904342403,1401.5591301986703,1434.2515829931754
MHL,F,d5,3270.870935489891,3269.479146582419,3262.9249233835712,3250.644809362179,3231.738262911884,3205.614876975777,3172.6444637678715,3134.9661018036145,3095.16103286864,3054.7693425708308
MHL,F,d50,1013.3953458392632,1037.3915910672615,1058.902813033891,1078.0935027271098,1095.7089316354784,1114.1596135878178,1133.6540370128114,1154.0856515559224,1175.1986772251505,1196.6711795715116
MHL,F,d55,790.8606384129469,811.1941653290694,833.3177333206886,857.5459450237689,883.987185706524,909.3697264556572,932.8081538974816,953.9812699926306,973.0326875849788,990.6517573712576
MHL,F,d60,507.38786396476576,542.452966898417,575.107220589805,606.638277847301,644.116757480302,682.2370865853628,701.6165718932083,722.5563080935116,745.3111519267609,769.9658886244525
MHL,F,d65,634.9472049247646,666.2757543971456,701.7572595909144,739.7356402097892,772.8163199735335,807.6414974452499,863.544302147667,920.1906625321262,977.307256851899,1034.6819565413366
MHL,M,d0,3550.5831920641044,3507.6435852777336,3460.554108907029,3411.9293782885343,3363.235056686775,3315.4514923829743,3269.163167641397,3223.727234017024,3178.942609306015,3138.178238764121
MHL,M,d10,3060.5178037893147,3049.2541498985247,3049.137793162445,3056.4568239178125,3068.226490369645,3081.5614952116166,3092.791510985897,3099.5245034719496,3101.1940443363314,3096.778553162628
MHL,M,d15,2860.182610477996,2811.8757980267283,2773.381802611754,2745.4937848683685,2728.4212637495384,2722.0275739562644,2726.349737486306,2739.972224808392,2759.7075899091706,2782.9652934255087
MHL,M,d20,2726.6984593793786,2688.0612930011584,2647.023963550813,2605.581086324153,2565.972904373117,2530.130447642249,2500.440846062112,2478.518810402605,2465.2568807879616,2461.0246139622345
MHL,M,d25,2556.8413388833105,2560.6370376965688,2554.614779004105,2541.270982087344,2522.869294034096,2499.9046031122784,2472.756561137096,2442.767766037479,2411.7888891193065,2381.934176448452
MHL,M,d30,2176.975007533024,2238.111353360969,2295.092051025187,2343.137839527445,2377.692554450825,2398.0341557176234,2406.599878840109,2405.7024451103034,2397.652004958963,2384.5655635457647
MHL,M,d35,1765.985961669935,1809.489871510571,1856.9090480941777,1908.477161949878,1964.8601595626503,2025.8298075741093,2087.241067113437,2144.781095657579,2193.942153848034,2230.413898073191
MHL,M,d40,1471.9943038112604,1496.8596389749505,1524.6403145016247,1556.182647171587,1591.8889802129186,1631.889666012232,1675.6409184685006,1723.028866958119,1774.279679007609,1830.033912653684
MHL,M,d45,1250.7526062272784,1267.1618975674812,1285.933062019642,1306.9411787103331,1330.0027966669145,1353.658394909571,1379.0004079915857,1406.9929027286312,1438.4204156281353,1473.6770971876251
MHL,M,d5,3390.245758397128,3387.984823993967,3381.462021176328,3370.096346759843,3352.80296285078,3328.770203998645,3298.1498491883417,3262.927618328029,3225.5715835880105,3187.5101795874525
MHL,M,d50,1063.570486239932,1076.4149169257728,1089.0865465335205,1101.859614942699,1115.1958605941973,1130.1239888349571,1147.0693293571292,1166.0890267574998,1187.0595712842426,1209.8323985263194
MHL,M,d55,861.872268324698,877.1590314000816,891.8243073070804,906.0231438444332,919.7181491004444,933.2460625395504,946.475168721509,959.4814641891376,972.4942413491116,985.9345486014926
MHL,M,d60,597.9145937113718,631.1698309730314,658.6327567075774,680.1547981569205,706.3051964993647,723.6058135498581,738.2319285080753,752.2874656639631,765.8861163613149,779.0031670295199
MHL,M,d65,694.4432118207926,731.5611235858232,775.0711224171646,824.8971875151485,870.3321419737556,924.3572893106177,980.5368009920809,1036.6833821283892,1092.5829262349403,1148.1513200433956
MKD,F,d0,55586.86987205693,55733.19629627672,56005.49992123641,56136.95888716921,56157.950249161,56291.06936071088,56313.8407600239,56063.94676795195,55619.54267132117,55004.68401446645
MKD,F,d10,65465.42795412104,63431.64421079437,61706.16660854983,59949.19144896114,58850.63730285424,58165.18646555748,57298.14104941467,56524.88956199364,56058.39683182837,55848.82223091363
MKD,F,d15,76516.71729385768,74790.1249569081,72766.36360083093,70609.58393671778,67931.41076389833,65416.85792482891,63484.04118066217,61738.77622774847,60006.03507067511,58955.78658468736
MKD,F,d20,81904.54623396364,81189.45537809018,80561.52910324425,79441.75795653342,78140.09134853842,77122.25750355174,75733.31540871134,73701.83163030785,71534.26496533192,68820.38770521178
MKD,F,d25,83599.81134703639,83555.01043665761,83353.71987033491,82988.61906271675,82154.23885685665,81578.67728916132,81124.87754474641,80478.29117409825,79601.21403622197,78633.7395217391
MKD,F,d30,76957.60092927415,78078.49267297325,79525.64513346418,80767.95880657267,82067.02766772867,82954.19138466922,83092.94214083393,82880.38484599885,82657.0678123185,82041.25769805977
MKD,F,d35,75770.5256195459,76297.2616886344,76460.75945153774,76503.0143190992,76361.58292273688,76912.85798830536,78130.30164816196,79560.53257443238,80882.4898182702,82302.61176340055
MKD,F,d40,74666.97604881502,74547.04763254871,74709.86614427438,74767.70535385628,75095.14514713397,75613.37683069511,76193.91350336363,76334.93759589404,76418.65383892696,76352.53110747693
MKD,F,d45,73891.02323833274,74144.1334083419,74666.76540545633,74924.10424735643,74733.62311044057,74091.06894315952,74022.89365509604,74183.72982592619,74268.2278982691,74637.36996397616
MKD,F,d5,57500.22581168779,56600.40153042593,55871.53954729574,55397.21500194165,55151.12938435472,55222.711793382776,55461.75528297376,55717.67090257899,55946.7253369682,56114.80032745073
MKD,F,d50,71764.80035657171,72102.18634346574,72243.09359207406,72546.45068237373,72773.74819172529,73143.45964096213,73411.18482484644,73923.38688002784,74199.00324908225,74032.72348775543
MKD,F,d55,66657.29439763697,68188.58880926747,68775.93903950513,69113.96923692987,69527.31354653969,70221.07240015583,70568.7216792014,70709.08334253426,71021.04076349744,71267.64751326018
MKD,F,d60,55865.98164777489,58658.26383308979,60979.88938010353,62155.420887296124,63177.715450275966,63676.15627587375,65192.59459350104,65802.67171862001,66167.16251668795,66590.46887956338
MKD,F,d65,130759.36162488058,131520.06253032963,133539.80158365518,136966.67078595888,140806.10445158381,144820.2997063819,147586.77753021888,151186.3759242852,154991.46162861522,158944.67990813582
MKD,M,d0,59258.70063823414,59493.92271045932,59858.43247813763,60060.95636723647,60126.73389223308,60297.36415578176,60336.85867982361,60069.22606758879,59585.02634668604,58920.829104713615
MKD,M,d10,69919.6819981777,67733.56096879268,65860.1703518133,63925.849665818656,62690.13230799166,61914.87657006131,60950.45468653924,60117.28242539991,59647.384500626045,59474.44924243772
MKD,M,d15,81468.23357322266,79720.81848448956,77751.38081663675,75614.24528652316,72852.1136810569,70189.01503984076,68176.06881129733,66266.2351208664,64310.56302840381,63083.54281900138
MKD,M,d20,88779.6248422308,88106.95389946371,87356.23850483373,85889.70594695654,84256.7896290992,83272.19442812237,81889.13312213215,79812.39582676382,77655.32441319952,74866.99761953623
MKD,M,d25,89728.87770563061,90009.9745127433,90391.69266339722,90372.6578603295,89489.92072728642,88972.31409288521,88711.91116938414,87918.33387420716,86711.48628539647,85439.66386513533
MKD,M,d30,82763.96063858071,84212.82723653264,85672.67487578986,86679.04028649247,87945.87015379852,89220.43298160829,89757.03769756721,90083.5322055074,90289.62919067468,89763.43051305052
MKD,M,d35,79013.18439740948,79754.02539868714,80508.2346370304,81383.08620139209,82095.9391513903,83229.46659383646,84791.48443467477,86179.35605994501,87272.67285919731,88708.94339189619
MKD,M,d40,78039.7029200313,77830.90748186088,77983.36296002746,78112.52102919955,78362.28443374357,79054.51947474484,79859.10893691532,80555.56724010865,81456.89911929361,82247.37151918323
MKD,M,d45,77356.06885508446,77843.35687493578,78235.5107959157,78455.47696133303,78327.32523358078,77778.04981508396,77591.25188761718,77706.99720625259,77843.21546072826,78117.73453317888
MKD,M,d5,61263.13884552263,60253.08417775871,59468.30492572484,58986.68275245477,58768.624682973066,58915.8157626038,59250.897323534846,59596.34731157087,59904.48724857597,60127.28174744284
MKD,M,d50,75208.61299646688,75401.28297504327,75669.42035628819,75809.67128210209,75970.58106151034,76242.11581326669,76770.46842423081,77166.21200122016,77398.45216081709,77281.4443230975
MKD,M,d55,67215.31946989623,69567.88302485738,70700.44759964492,71457.54633957731,72139.93515710846,72698.66914172831,72899.88000449429,73131.98931021593,73275.13192315494,73482.62884575997
MKD,M,d60,51995.46843390138,54788.62704573812,57588.50841625654,59353.44985058268,61333.180334444354,62655.20477116189,64863.07247798575,65899.07909989778,66597.55276676206,67248.39425469674
MKD,M,d65,107294.07744407342,107994.76441231962,109851.6620907743,113129.43125986749,116259.75467533409,120071.53846083589,122742.38661879579,126329.69296616298,130296.38947422238,134420.84070085594
MLI,F,d0,1506119.0138837504,1545246.2668791972,1589619.0464728489,1641261.8397770654,1695398.9855627338,1751850.4424144237,1811328.0012653405,1872499.335654539,1934807.3386054505,2000775.0595040468
MLI,F,d10,1018867.1578672756,1061171.819948682,1106074.933723092,1153197.5962922347,1200133.3072523882,1245604.4481801344,1290081.702603415,1333946.8151076955,1377351.1059341873,1421035.208481155
MLI,F,d15,852689.167166492,886714.3959065299,923072.0008969957,962099.1170225115,1002047.4566960668,1044351.6260711586,1089238.778197154,1135702.9905140146,1182538.490732551,1228920.02884582
MLI,F,d20,709510.3062165311,729395.3308609818,755141.041198448,788678.9565044212,825750.2978008247,864114.5112661426,903343.6445014036,942515.8127870706,981354.9654459788,1020659.5182540612
MLI,F,d25,583877.3599313599,603280.4290133732,624405.49405664,648110.0982710016,672572.4036243696,697814.0658330572,725191.381317609,755857.9476007038,789748.7388651272,826626.8983675389
MLI,F,d30,469349.1598640377,487446.6257506152,506317.85316795774,526215.4858092736,546674.1605544476,568333.3615895815,591064.2723681037,614427.1720816109,638275.2941062876,662677.5107299113
MLI,F,d35,363876.9199422978,377772.86387832655,393551.3400375851,411424.0708900982,430511.7052299504,449942.0494595204,469753.3181050279,489739.0272253106,509682.3482279615,530145.3531906299
MLI,F,d40,294299.5258681618,303409.94027252553,313192.86487497174,324218.2219314384,336008.2529042907,349168.2233054482,363747.98731270863,379877.6281062605,397541.03263955,416439.2749261234
MLI,F,d45,240984.71477116933,247906.5078457843,255466.9719114008,263592.389782194,272400.3798578169,281399.2325037969,290757.9629568323,300629.9697314716,311488.0826837385,323159.4132477858
MLI,F,d5,1255127.2827986416,1295512.1319460906,1336735.2692858677,1380068.8961811308,1423990.6236829322,1468983.7151384298,1515550.6429202703,1564455.5949784694,1615905.937499235,1669784.2264995452
MLI,F,d50,196842.06499096684,203109.32768293223,209444.00888510144,215787.4683721284,222008.69190187487,228526.02503178985,235457.40062812253,242931.47497163716,250851.905356319,259495.79230703707
MLI,F,d55,154966.04552615125,160422.8918142663,165964.35419248516,171585.01729980193,177545.32110450589,183583.9544696383,189676.72556551668,195798.6150928512,201889.79760325453,207929.39183868232
MLI,F,d60,120888.36493841268,123886.2452274005,128013.86222525728,132951.26880590047,136264.2994474801,140602.26034741933,145691.0181892236,150860.30590974842,156112.95974666215,161726.33579988565
MLI,F,d65,233566.19097892608,239640.95506268702,245362.27554994373,251018.8661162337,258786.96315926214,266145.12579511746,273444.01261493517,281425.23866340553,290114.0172468509,299330.94404174644
MLI,M,d0,1554747.2102662723,1593862.4145874537,1638990.6674151348,1692110.825313832,1747927.492090494,1806115.5765205196,1867442.698531216,1930575.0181274768,1995038.1508014505,2063557.031703867
MLI,M,d10,1047283.9101543932,1092120.0823320858,1139082.895785821,1187861.295200916,1235749.578832361,1281513.490027511,1325744.658266745,1368908.9277122433,1411353.8445084326,1454285.2949990686
MLI,M,d15,810455.45632795,846928.1274942833,887708.9163387321,933009.2843452828,979048.3099849552,1026135.4000044776,1074709.7222835547,1123967.925014317,1172663.8592333044,1220186.6159985708
MLI,M,d20,616438.3292009031,634459.6777196449,659085.5589240661,692460.2892744148,730539.5476073093,771856.4227801583,815899.590162014,861127.9418232827,906373.950730623,951758.5005749194
MLI,M,d25,492318.7120131524,504161.1598815925,519423.0041149909,539393.5699069967,561687.4845494564,585545.4136607302,612003.0210198518,641999.1676475557,675586.7915667266,713140.0998114558
MLI,M,d30,418871.071293272,429407.9629803889,440517.5761318568,452709.6594796488,465350.7322838449,479670.9578330419,496013.8467030639,514249.6259757664,534310.7899457341,556318.5026607182
MLI,M,d35,354743.6655749738,365290.1310045358,376529.0582176161,388645.6280378782,401354.8955120788,414047.9486043104,426761.8791321212,439273.6131262256,451416.6487182733,463823.8324547551
MLI,M,d40,298576.4075865311,309339.29521461844,320285.6426639078,331810.4673882545,342925.700520686,354103.9111439563,365525.0435864721,377297.1499527984,389229.1821988235,401686.1593000879
MLI,M,d45,246928.46578982176,255600.50840966325,265094.7834174996,275256.142387271,285872.65028891905,296688.2758553908,307607.47655380203,318592.40567669604,329868.67238387244,340756.15683343663
MLI,M,d5,1303498.2201859695,1343024.2997049757,1383103.361938567,1425324.017806057,1468353.5838939927,1512960.5965780434,1559709.72386343,1609343.9346827087,1661948.7957155835,1717205.118056381
MLI,M,d50,203784.72327192963,211136.55092953745,218341.62936321824,225825.8087969533,233568.94685379448,241563.70836979023,250059.26448907168,259328.979526095,269156.17782849853,279487.73950200784
MLI,M,d55,165124.07991503045,169964.01421059106,175740.60828243042,182207.49547311332,189069.12318694577,196074.2841524197,203069.23722989185,209916.97904099457,217014.51910401828,224433.1825877861
MLI,M,d60,129784.45570659346,134656.53733332662,138863.6500492221,144328.06306909944,148469.3790337493,154242.48147636477,158689.79479446332,164017.94419620457,170001.63669850366,176417.20857080576
MLI,M,d65,252353.36026738898,258749.99719597946,265997.60160480684,272197.7938138114,280240.03205473913,287342.74422798975,296605.5578184029,305965.5397968264,315530.7399712063,325689.6754522126
MLT,F,d0,9796.5505342244,9918.86796565432,10029.57158563517,10096.75869222802,10168.247727045222,10255.538502224195,10343.38526472198,10434.46505026405,10507.26126640754,10525.551690587085
MLT,F,d10,11604.49536905576,11187.03377409999,10773.74877767646,10431.444375717872,10159.599223443643,9905.748057420127,9765.063195446526,9715.937933684349,9669.191985533536,9695.161423007165
MLT,F,d15,13437.437954739013,13002.860882075023,12575.222483583922,12214.057478881665,11868.301077859667,11573.386541687927,11158.721499304424,10748.695053264086,10406.777797459465,10136.056003596215
MLT,F,d20,14551.314824312672,14751.421546449732,14743.323234098409,14535.806513633404,14076.864248804952,13646.977177069792,13194.94834356088,12750.362789278728,12374.606314054208,12015.663105940896
MLT,F,d25,15113.93373111548,14937.982373814146,14703.770986654952,14687.427627718904,14839.450274072276,14891.915057031738,15076.975018211184,15051.151622427884,14823.085740412274,14340.152745997051
MLT,F,d30,14914.105930786802,14886.356982279562,15138.303401046844,15266.694257827949,15245.103524069977,15290.806068998552,15102.500983474069,14858.703075423522,14834.515752500807,14981.063749128609
MLT,F,d35,13913.685902349,14365.26720253148,14638.09761749252,14762.41237005818,14997.088710889611,15019.75575138385,14986.24061026192,15233.74022830046,15356.50189023425,15329.398749875349
MLT,F,d40,12465.42291062938,12654.829851971796,12880.77833414734,13189.982553171294,13596.789385261696,14002.783810073164,14452.105085560344,14720.706505166529,14839.236408300749,15070.967765978725
MLT,F,d45,14021.04008554529,13558.198274592967,13112.663352279054,12909.683254848336,12657.932454483236,12588.567763972902,12770.148203340555,12990.727862213043,13295.144353522786,13696.933008768869
MLT,F,d5,9849.666376811309,9712.930845605348,9666.748328246476,9622.803143649962,9650.885694040193,9715.049609058502,9840.321768996995,9954.351323040572,10024.6860498092,10099.347566370308
MLT,F,d50,15591.621102716916,15523.514611054165,15369.473765264824,15022.504401428236,14558.013571923932,14056.481018574692,13586.97521769657,13135.383033277833,12928.21146661475,12671.62127787127
MLT,F,d55,14598.957713125,14715.80784308244,14920.24169959395,15185.335523350166,15420.379517496802,15598.541181950495,15522.074059925506,15361.554334889244,15007.418916654451,14537.28052328338
MLT,F,d60,15747.40159555018,15566.96290788423,15182.11233948844,14816.56350924667,14679.32027464379,14534.694373967792,14643.846479945838,14840.596781846773,15097.919649572665,15325.048995959276
MLT,F,d65,37491.91726302988,39236.95579373379,41139.72236463023,42949.79713676084,44574.65663817029,46189.60055548325,47561.810144716,48884.838340693,50124.858067728805,51395.27672954299
MLT,M,d0,10532.534641264976,10637.192227849497,10730.0028215596,10788.278108773146,10862.772780652444,10960.145441453826,11059.42451532183,11160.58427393176,11238.079476354078,11253.675026300643
MLT,M,d10,12226.57099887954,11672.721382091158,11108.749911175806,10668.05594895396,10408.629544246827,10266.882485798524,10236.839016357384,10267.063363404102,10366.334449268988,10477.429987254896
MLT,M,d15,14224.98047330521,13867.782160644983,13554.909122113617,13139.29048341449,12718.125808068193,12234.783287265169,11679.943500375588,11113.264237931153,10669.753973434274,10408.256469933178
MLT,M,d20,15472.407086650435,15459.155753036515,15444.939178286451,15234.564392561966,14836.401915614815,14446.59365865748,14072.144896806183,13742.158766458724,13310.75255425183,12875.575512899411
MLT,M,d25,15996.667037267416,16108.941002904072,15988.971622346498,15980.610685531368,16020.665117527298,16033.827483375662,15989.841840544246,15948.378421799314,15705.02744725922,15270.300476950131
MLT,M,d30,16038.033123366376,16029.555160142963,16095.137084983204,16252.038107671106,16281.627424155446,16281.08839407732,16378.201980789816,16240.294968923024,16219.113517117465,16246.683689452304
MLT,M,d35,14725.584397944009,15140.191295918788,15512.212080495814,15847.666152931206,16095.572415886125,16126.428272330666,16111.94906695141,16170.953994695428,16323.183607955329,16347.9492307259
MLT,M,d40,12911.901345402648,13151.556805624296,13518.704346918135,13805.734782181544,14230.427685082912,14745.469661754463,15155.94058313357,15525.647815760209,15857.941029069709,16102.850016398565
MLT,M,d45,14460.23143799637,13863.458193040911,13385.182893455383,13065.806623498009,12867.598972818903,12884.58471882052,13118.488550968055,13480.616421046794,13763.510076628034,14183.482788944975
MLT,M,d5,10282.79150315423,10250.740025423534,10279.754419880945,10378.421442594296,10489.300509918005,10591.60382716322,10693.061795203655,10783.129847085473,10838.512032369776,10910.651218851814
MLT,M,d50,15562.830052600688,15536.284840975848,15338.255689264191,15151.154923971084,14849.148634220774,14413.82074889884,13813.92501316758,13331.67394104414,13008.405638549952,12805.829395435088
MLT,M,d55,14580.503562583286,14818.646488861335,15081.598811521471,15341.929006658816,15439.470522251004,15481.414437050562,15449.882287849872,15249.04253441238,15058.669229143328,14752.724836959876
MLT,M,d60,15364.225158759396,15250.121725650362,15007.99669642062,14551.224313831592,14371.458333964114,14296.320647272798,14524.672472703884,14778.1661819833,15027.162406252191,15118.460100162303
MLT,M,d65,28611.8295913492,30262.301778122383,31982.36138181252,33770.37472850381,35452.93805858945,37150.31432592154,38623.33347853007,40042.53117970594,41285.161814782994,42647.357386810945
MMR,F,d0,2602743.2821790427,2590137.406319106,2577065.7383385943,2563371.3623449192,2548727.4399402337,2532328.472759063,2514217.076241918,2494411.1088087237,2473986.389827101,2456505.6734558814
MMR,F,d10,2547656.558797716,2549041.8019204857,2549815.365658894,2547449.4422706263,2540445.093355239,2528179.333436703,2513128.004108401,2497550.273999006,2483022.138108982,2470918.1566037643
MMR,F,d15,2454645.355724562,2458771.353329987,2461359.1236731154,2464300.2859955137,2468524.6382577484,2473944.115032197,2479851.001302722,2484315.194525382,2485037.0831524306,2480844.8950052657
MMR,F,d20,2304189.3167656544,2310956.370756749,2317915.072758417,2325527.676274525,2334356.2774655656,2344280.25092532,2352926.2690829234,2359959.6424095677,2367148.9469814915,2375422.05114594
MMR,F,d25,2143773.9462173465,2165606.7690082667,2186230.5138024897,2204556.1624723263,2219419.618772832,2230712.2973862183,2240529.93567572,2250308.4756279355,2260639.9080021456,2272157.027355366
MMR,F,d30,1977138.8373375968,2001667.9887917188,2026661.203334614,2051650.0252746677,2076290.5456946848,2100815.8814703347,2124757.848975961,2147269.1318341303,2167343.5630759844,2183909.8006933765
MMR,F,d35,1842884.052997164,1859947.6105752764,1878382.036519677,1899203.474162506,1923195.1862665832,1948675.6119575608,1974813.525653124,2001092.126996545,2027216.9857567155,2052960.9463232209
MMR,F,d40,1694620.115645405,1717089.8789341815,1739608.6867782513,1761696.543430752,1782393.118360073,1801817.193803864,1821014.3415677827,1841179.6157962263,1863446.4083295688,1888710.392308795
MMR,F,d45,1490860.1244244415,1524655.5915328695,1555376.2426128727,1583038.7947271888,1608233.486883246,1632762.738473781,1657298.4160957574,1681640.8162477273,1705385.0373420515,1727670.8137777892
MMR,F,d5,2536245.0652222186,2521539.38040966,2506321.7361378814,2491733.429968734,2479125.822306684,2470105.475470855,2462922.033938896,2456030.8085365454,2448668.173656368,2440170.101700616
MMR,F,d50,1237165.2495422245,1275724.1356289887,1314978.2765526725,1354360.6574560225,1393280.4581709332,1430551.2277514131,1465261.9153441852,1496883.2725031555,1525504.0209618588,1551730.4251512885
MMR,F,d55,1010880.4622032302,1040522.470489859,1072895.224975465,1107451.1293931757,1143454.1164958128,1181066.210297675,1219727.7830371072,1258911.794836171,1298181.3617844607,1337043.96565452
MMR,F,d60,682208.2322871856,730528.04370456,779004.2996565255,830255.142346707,872550.7029522518,944368.1155765804,974106.654471558,1006196.2608149672,1040289.4421950526,1075805.1808425188
MMR,F,d65,1545381.5199303625,1583354.8415510198,1624442.3345113788,1666201.3352731287,1720889.8027250634,1749677.6425845705,1824465.6102313208,1901077.8948984994,1980295.6148097315,2063200.092685524
MMR,M,d0,2697456.065512616,2686227.1886624936,2674839.905764836,2663036.4076825166,2650186.879611184,2635236.449297925,2618219.9701059144,2599163.591710401,2579196.036031012,2562164.4880140405
MMR,M,d10,2576087.355922368,2583870.0758532397,2590529.581740293,2593215.87411014,2590057.6513687684,2580138.224918304,2566481.899873317,2551771.3929254706,2537985.768831512,2526995.2212024992
MMR,M,d15,2390326.982968844,2398586.056952409,2407493.458310491,2418354.167085406,2431335.949494317,2445576.0315953125,2459987.330395635,2472058.532702336,2479532.0593021275,2481202.404024345
MMR,M,d20,2196970.2425117386,2195474.615259597,2195873.4042353835,2199494.20382149,2207484.1119918707,2219805.4617648083,2233761.59251983,2248031.874222086,2264111.0880265394,2282582.9998776624
MMR,M,d25,2039551.242658086,2052067.6938503876,2061890.9385285256,2068719.662268425,2072486.2921939453,2074316.8941623464,2076583.2707685812,2080658.455020318,2088020.9184068767,2100040.852414815
MMR,M,d30,1862748.745230412,1881575.466748261,1900542.1803470117,1919159.858168339,1936920.000940024,1953518.985413313,1968452.3455798312,1980759.0364965831,1990309.9627705452,1997251.254469901
MMR,M,d35,1707559.4883495076,1720162.1717360397,1734033.8451963845,1750098.3669380269,1768963.9009702615,1789209.4573065955,1810207.402587048,1831147.3826953184,1851778.6296141504,1871852.331519252
MMR,M,d40,1534025.535282089,1550860.810132964,1567822.906517434,1584657.414901261,1600667.2727161709,1616188.2664830594,1631963.7843623487,1648720.4104349948,1667439.7751017227,1688890.7118015715
MMR,M,d45,1319315.9386081842,1345243.935594702,1368937.5370484954,1390427.8229842358,1410122.548905815,1429510.287943531,1449206.06847294,1468920.4726261322,1488436.8849713732,1507169.1067855086
MMR,M,d5,2604164.604900549,2590170.028820499,2575242.4867390133,2560805.6526191984,2548682.253242336,2541015.7469314723,2535857.811970853,2531494.117707001,2526967.5026643863,2521247.940452456
MMR,M,d50,1081790.2949980008,1110367.219309879,1138990.0474828545,1167823.495547223,1196922.7776275012,1225475.44198994,1252615.2664581777,1277680.934427362,1300652.2183357242,1321922.1221689335
MMR,M,d55,860126.5503900802,883852.4112569832,909222.1082589616,936033.2987910764,963921.0023790278,992335.0957923656,1020922.0211368134,1049546.781619308,1078336.8773567097,1107354.669270245
MMR,M,d60,577482.6631959471,614616.1241178002,650394.2121993192,684035.5526990752,716327.013884685,764621.1047855711,787768.6761527122,812389.3444787787,838245.3116239879,864982.390987819
MMR,M,d65,1147941.6077219443,1165838.0349120474,1187270.5183939757,1213707.253268258,1245062.6568007916,1264031.3455138898,1311647.684865002,1361048.496838483,1412436.4605384902,1466194.8861642932
MNE,F,d0,18443.30245851346,18266.391433130197,18087.846026202857,17898.27875649477,17700.45366093394,17496.055500583043,17283.44437417343,17060.201186419654,16822.472992956056,16570.37794964019
MNE,F,d10,20794.946614298573,20504.81625719185,20252.663371498496,19997.366724685904,19724.60653133173,19425.608356834597,19084.583351759728,18759.35843611832,18476.932450555272,18244.92611010672
MNE,F,d15,21738.561433236147,21594.33508661821,21393.044599070225,21147.076284062223,20901.1799701726,20610.70092455877,20331.01133131264,20087.82773137205,19840.126308524064,19574.644547564734
MNE,F,d20,22038.865020640045,21514.903463657443,21061.184725185078,20712.400719642872,20495.532706278,20356.63909621467,20272.057940656847,20131.03287120804,19945.625127416944,19758.48749233179
MNE,F,d25,23393.8580571571,23108.946814970644,22755.207076315568,22260.694803219416,21691.19417235453,21172.394951947903,20698.234693685743,20290.220119977283,19981.81470242598,19799.80767568486
MNE,F,d30,22718.395160442156,22798.19923610813,22852.469149918936,22940.813924536174,22912.04637661647,22792.707076185077,22535.687275643555,22210.549148413727,21746.172223878904,21208.061139216094
MNE,F,d35,21551.714259466076,21806.74631501186,21989.16422050992,22147.639620412563,22276.53378046278,22355.418300473462,22446.94296023655,22512.060023053724,22609.5935846994,22591.741673789347
MNE,F,d40,20965.553018616687,20813.584780337234,20821.3630562794,20953.44027338624,21194.93599823526,21440.76263127492,21693.705386732363,21875.91542455492,22034.61745079166,22164.144437938958
MNE,F,d45,22254.76287133439,22028.30554854499,21742.65130908337,21373.03694745414,21011.56151363424,20806.673888393063,20654.2275313286,20660.08347009786,20789.614753009675,21029.26522436096
MNE,F,d5,19330.43719672889,18994.53704232862,18673.88537505696,18395.583770914403,18167.16140673076,17985.3479409484,17830.835015715067,17673.861469105716,17505.174544168643,17327.56117241847
MNE,F,d50,22113.000383254825,22144.1466805046,22198.76196467737,22174.129451097648,22088.805579913173,21895.62805397719,21682.330281885334,21407.56101469045,21047.234488231315,20694.642584568777
MNE,F,d55,20813.215571597677,21030.8091103181,21259.41586566268,21346.63263381817,21380.47697479518,21359.84717141648,21404.85627462797,21472.508888131768,21464.56189592645,21395.50495420381
MNE,F,d60,16707.04944186662,18055.59570412048,18596.123850961638,19222.11092983067,19628.311008823,19750.7529504794,19980.71623312875,20221.98438009881,20327.540230840736,20376.98736481727
MNE,F,d65,46391.25899130087,46027.21705161243,46425.345404189895,46952.09730307406,47727.09497302687,48797.4687754461,49713.93532477459,50636.21602067425,51768.200782577434,52988.01207805899
