Country Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BLZ,1745700000.0,1827050000.0,1909400000.0,2032750000.0,2138250000.0,2193050000.0,2240200000.0,2266300000.0,2293250000.0,2388300000.0,2042850000.0,15.2,17.510399999999997,20.576541081599995,24.810481510427717,30.96608143822047,40.5550634346055,57.00219513645426,89.49469764019835,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036,169.5877066973036
BMU,6634526000.0,6312691000.0,6378188000.0,6465756000.0,6413988000.0,6654541000.0,6899911000.0,7142316000.0,7225977000.0,7423465000.0,6887147000.0,5.324193548387097,5.607663917793964,5.9221228639432475,6.272838256099641,6.6663232539715125,7.110721911235927,7.616345572225233,8.196432770980783,8.86824787267286,9.50432582047592,10.186026664874833,10.916622722888269,11.69962101953175,12.53878012232466,13.438128183257719,14.401982274826405,15.43496911294763,16.542047266234327,17.728530958237428,19.000115576911366,20.362905013754226,21.82344096385658,23.388734327505798,25.066298864080593,26.86418725978204,28.791029782334252,30.856075708206006,33.06923772121321,35.441139495625514,37.98316669218661
BOL,19649723722.1034,23963164696.592,27084497481.9103,30659338885.6729,32996188012.5599,33000198248.1292,33941126200.0606,37508642165.3366,40287647930.4761,40895322843.7851,36629843805.0216,6.1,6.472099999999999,6.890980784099999,7.365836945768353,7.908392484884814,8.53381920183464,9.262079903530658,10.119941144924523,11.144073232691884,11.88114510113173,12.666967092430754,13.504763552247155,14.397972085289856,15.350257660326937,16.365527648102965,17.447947853868023,18.601959610302348,19.83229800097139,21.144011289084883,22.542481631279006,24.03344716141347,25.62302553499657,27.31773903084461,29.124541312971488,31.05084596251658,33.104556896781645,35.294100800190655,37.628461700241644,40.11721783032092,42.770580930633244
BRA,2208837745214.23,2616156223977.47,2465227803011.57,2472819535742.73,2456043727198.85,1802212206904.68,1795693482652.52,2063514977334.32,1916933898038.36,1873288205186.45,1476107231194.11,5.0,5.25,5.525625,5.83095031640625,6.1709501323302325,6.551756387687297,6.98101150532331,7.468356721697874,8.026120242923172,8.555892738002004,9.12063342294686,9.722650409850878,10.364404160169723,11.048517540701233,11.777786543320582,12.555191712282811,13.383910325796464,14.267329381654786,15.209059439997143,16.212949379776443,17.283102129242696,18.423891434733648,19.639979736307055,20.93633722327284,22.31826214750566,23.79140247755899,25.361778982081763,27.035809836880155,28.82033685619433,30.72265345539815
BRB,5191188500.0,5342183800.0,5271257500.0,5361158350.0,5365976700.0,5288057750.0,5330761500.0,5517340450.0,5629916200.0,5788288000.0,5168344450.0,-0.2,-0.1996,-0.1992015984,-0.19880478563194887,-0.1984095522040472,-0.1980158886999891,-0.19762378577821263,-0.1972332341711595,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335,-0.19684422468454335
BRN,13707121031.2552,18524791070.6802,19048443339.9457,18094148099.4922,17097797371.9718,12930296852.4882,11400266055.3232,12128168046.7827,13566908401.1864,13469235348.2211,12005799664.2691,-1.6,-1.5744,-1.5496126464,-1.525599652861172,-1.5023251098530706,-1.47975530249612,-1.4578585449434662,-1.4366050295728194,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802,-1.4159666894628802
BTN,1708880730.87271,1977728659.25621,1973387228.03924,1943696951.76613,2089079570.67546,2187815803.82922,2357504760.5975,2591358009.79792,2583335721.20625,2735683570.28851,2457604334.15915,-3.3,-3.1910999999999996,-3.0892688078999995,-2.9938329902253606,-2.9042026304917434,-2.819858701302192,-2.740342670349095,-2.665247890839735,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478,-2.594212427643478
BWA,12637273429.1339,15110643612.1729,13907464500.1489,14271738933.2042,15470088500.7414,13530748844.505,15082637184.0496,16105155856.7708,17031943186.1353,16725908148.5481,14960291105.9316,11.8,13.192400000000003,14.932794177600005,17.162677597105652,20.108252620127576,24.151670854476254,29.98470290510583,38.97552698818045,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428,54.16644402824428
CAF,2142591540.40068,2437982705.12093,2510126512.22831,1691544110.18543,1894813389.40325,1695825714.19282,1825018144.65595,2072349972.6818,2220979146.11241,2221301351.43918,2326720900.38047,1.0,1.01,1.020201,1.03060910080401,1.0412306519906105,1.0520722646970586,1.0631408251985066,1.0744435093405442,1.0859877978881844,1.0974156395620616,1.1089637363304963,1.1206333536369708,1.1324257702412206,1.1443422783593602,1.156384183805485,1.168552806134762,1.1808494787880288,1.1932755492379101,1.2058323791364758,1.21852134446445,1.2313438356819928,1.2443012578810655,1.2573950309394026,1.2706265896761013,1.2839973840088494,1.2975088791128087,1.311162555581168,1.3249599095873872,1.3389024530491493,1.3529917137940357
CAN,1617343367486.26,1793326630174.52,1828366481521.6,1846597421834.98,1805749878439.94,1556508816217.14,1527994741907.43,1649265644244.09,1725329192783.02,1743725183672.52,1655684730000.19,5.0,5.25,5.525625,5.83095031640625,6.1709501323302325,6.551756387687297,6.98101150532331,7.468356721697874,8.026120242923172,8.555892738002004,9.12063342294686,9.722650409850878,10.364404160169723,11.048517540701233,11.777786543320582,12.555191712282811,13.383910325796464,14.267329381654786,15.209059439997143,16.212949379776443,17.283102129242696,18.423891434733648,19.639979736307055,20.93633722327284,22.31826214750566,23.79140247755899,25.361778982081763,27.035809836880155,28.82033685619433,30.72265345539815
CEB,1319798753333.7,1458455207230.34,1362237950388.93,1420299797737.57,1467438523591.87,1297123697168.52,1321226675267.44,1467424389927.92,1657633874968.79,1685123570509.08,1678756939339.66,5.324193548387097,5.607663917793964,5.9221228639432475,6.272838256099641,6.6663232539715125,7.110721911235927,7.616345572225233,8.196432770980783,8.86824787267286,9.50432582047592,10.186026664874833,10.916622722888269,11.69962101953175,12.53878012232466,13.438128183257719,14.401982274826405,15.43496911294763,16.542047266234327,17.728530958237428,19.000115576911366,20.362905013754226,21.82344096385658,23.388734327505798,25.066298864080593,26.86418725978204,28.791029782334252,30.856075708206006,33.06923772121321,35.441139495625514,37.98316669218661
CHE,598851028906.58,715888126682.396,686420221557.99,706234937370.968,726537808338.0,694118186379.628,687895460902.713,695200833086.499,725568717468.001,721369112726.724,741999406005.627,4.2,4.3764,4.5679287696,4.776588502041394,5.004746479219734,5.255221352432358,5.531394867062967,5.837358158816673,6.178105661559709,6.504375244058937,6.847875325079187,7.209515857908193,7.590254851029821,7.991100905948706,8.413115889038986,8.857417744495015,9.32518345583574,9.81765216380797,10.336128448948033,10.881985787497547,11.456670189828246,12.061704031014274,12.698690083699358,13.369315763942208,14.07535760128763,14.818685944904866,15.601269918260007,16.425182635447722,17.292606693000693,18.205839951724908
CHI,8902070446.19007,9649313947.21684,9455340154.1218,9594160920.26187,10528493035.477,10109968846.9524,9169278192.53124,9170079925.78986,10026153344.8196,10032440928.3488,9439810775.67214,5.324193548387097,5.607663917793964,5.9221228639432475,6.272838256099641,6.6663232539715125,7.110721911235927,7.616345572225233,8.196432770980783,8.86824787267286,9.50432582047592,10.186026664874833,10.916622722888269,11.69962101953175,12.53878012232466,13.438128183257719,14.401982274826405,15.43496911294763,16.542047266234327,17.728530958237428,19.000115576911366,20.362905013754226,21.82344096385658,23.388734327505798,25.066298864080593,26.86418725978204,28.791029782334252,30.856075708206006,33.06923772121321,35.441139495625514,37.98316669218661
CHL,217051209240.298,251382573885.594,267024782480.28,277395018837.366,259560978231.552,242450355827.827,249344863933.461,276154259987.103,295857562991.709,278285058719.466,254042159309.311,11.7,13.0689,14.7768614721,16.960417821756334,19.836975548641835,23.772031537815973,29.423126372165147,38.08033002728915,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174,52.58144537716174
CHN,6087191746679.49,7551545703440.75,8532185381680.59,9570471111831.68,10475624944355.2,11061572618578.7,11233313730348.7,12310491333980.9,13894907857880.6,14279968506271.7,14687744162801.0,8.4,9.1056,9.934719513600001,10.921706031739049,12.114542658176301,13.582164096344036,15.426915911744205,17.80681325722447,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118,20.977639241001118
